Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Barwick, Doug",28y 95d,122 (63-1-58 52.05%),186 (1.52),46 (28-1-17 61.96%),58 (1.26)
26,"Brown, Gavin",22y 229d,65 (34-1-30 53.08%),28 (0.43),←,
21,"Christian, Michael",25y 264d,64 (32-1-31 50.78%),7 (0.11),←,
28,"Crosisca, Gavin",21y 239d,56 (33-1-22 59.82%),21 (0.38),←,
35,"Daicos, Peter",28y 234d,188 (105-2-81 56.38%),336 (1.79),←,
3,"Gayfer, Michael",24y 268d,72 (39-0-33 54.17%),1 (0.01),←,
23,"Kelly, Craig",23y 330d,22 (10-0-12 45.45%),17 (0.77),←,
44,"Kerrison, Shane",25y 45d,74 (40-1-33 54.73%),9 (0.12),←,
30,"Manson, James",23y 191d,69 (36-1-32 52.90%),54 (0.78),←,
34,"McGuane, Mick",22y 134d,46 (25-1-20 55.43%),16 (0.35),←,
5,"McKeown, Ron",23y 2d,68 (34-1-33 50.74%),53 (0.78),←,
42,"Millane, Darren",24y 276d,110 (58-1-51 53.18%),56 (0.51),←,
1,"Monkhorst, Damian",20y 264d,21 (12-0-9 57.14%),1 (0.05),←,
7,"Morwood, Shane",28y 162d,143 (82-1-60 57.69%),78 (0.55),126 (73-1-52 58.33%),65 (0.52)
29,"Russell, Scott",20y 5d,7 (4-0-3 57.14%),2 (0.29),←,
22,"Shaw, Tony",29y 293d,227 (125-1-101 55.29%),135 (0.59),←,
27,"Starcevich, Craig",22y 361d,52 (27-1-24 52.88%),76 (1.46),←,
9,"Taylor, Brian",28y 32d,137 (70-1-66 51.46%),520 (3.80),94 (47-1-46 50.53%),364 (3.87)
24,"Turner, Jamie",27y 273d,108 (57-1-50 53.24%),20 (0.19),←,
19,"Wright, Graham",21y 340d,44 (26-1-17 60.23%),59 (1.34),←,
Totals,Totals,24y 257d,1695 (912-17-766 53.81%),1675 (0.99),,
C,"Matthews, Leigh",38y 72d,95 (51-1-43 54.21%),,←,
