Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Ambrose, Richard",7.0,6.0,,7.0,1.0,,1.0,,,,,,,,,,,,,,,,
30,"Bayes, Mark",18.0,2.0,3.0,21.0,1.0,,7.0,2.0,,,,,1.0,5.0,,,,,,,,,
26,"Begovich, Tony",,,,,,,,1.0,,,,,,,,,,,,,,,
13,"Brunton, Neil",7.0,,5.0,12.0,,,,4.0,,,,,,,1.0,,,,,,,,
21,"Bryce, Paul",18.0,7.0,7.0,25.0,2.0,2.0,8.0,1.0,,,,,8.0,8.0,,,,,,,,,
28,"Cresswell, Daryn",11.0,7.0,7.0,18.0,3.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
5,"Daniels, Jayson",5.0,1.0,7.0,12.0,,,,3.0,,,,,,1.0,,,,,,,,,
43,"Direen, Scott",9.0,2.0,3.0,12.0,2.0,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
6,"Dunkley, Andrew",3.0,4.0,3.0,6.0,,,,3.0,,,,,1.0,,,,,,,,,,
47,"Higgins, Leon",12.0,4.0,6.0,18.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,
31,"Holmes, Darren",7.0,4.0,6.0,13.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,
14,"Kelly, Paul",7.0,2.0,5.0,12.0,,,,8.0,,,,,3.0,4.0,,,,,,,,,
1,"Lawson, Jamie",5.0,1.0,6.0,11.0,,2.0,,4.0,,,,,2.0,1.0,,,,,,,,,
16,"McGovern, Andrew",7.0,3.0,1.0,8.0,,,,1.0,,,,,2.0,,,,,,,,,,
4,"McRae, Dean",11.0,2.0,2.0,13.0,,,,1.0,,,,,1.0,,,,,,,,,,
17,"Mooney, Jason",12.0,6.0,6.0,18.0,1.0,,,3.0,,,,,1.0,1.0,,,,,,,,,
35,"Murphy, David",13.0,6.0,13.0,26.0,2.0,,,1.0,,,,,2.0,,,,,,,,,,
44,"Osborne, Richard",12.0,6.0,4.0,16.0,10.0,2.0,,1.0,,,,,3.0,2.0,2.0,,,,,,,,
10,"Watters, Scott",12.0,1.0,8.0,20.0,,1.0,,1.0,,,,,,1.0,3.0,,,,,,,,
27,"Wheeler, Sanford",5.0,2.0,6.0,11.0,,,,,,,,,5.0,2.0,,,,,,,,,
Totals,Totals,181.0,66.0,98.0,279.0,23.0,11.0,17.0,37.0,,,,,32.0,31.0,6.0,,,,,,,,
Opposition,Opposition,161.0,48.0,137.0,298.0,16.0,13.0,21.0,28.0,,,,,31.0,32.0,,,,,,,,,
