North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",29y 83d,194 (105-1-88 54.38%),241 (1.24),←,
5,"Anderson, Stuart",23y 51d,58 (40-0-18 68.97%),19 (0.33),←,
26,"Bell, Peter",21y 169d,45 (28-0-17 62.22%),48 (1.07),43 (28-0-15 65.12%),46 (1.07)
12,"Blakey, John",31y 24d,244 (120-0-124 49.18%),73 (0.30),109 (68-0-41 62.39%),35 (0.32)
18,"Carey, Wayne",26y 82d,157 (93-0-64 59.24%),399 (2.54),←,
9,"Chandler, Brett",22y 37d,47 (12-0-35 25.53%),4 (0.09),19 (11-0-8 57.89%),2 (0.11)
23,"Groom, Chris",23y 354d,20 (10-0-10 50.00%),26 (1.30),1 (0-0-1 0.00%),
29,"Harvey, Brent",19y 95d,14 (9-0-5 64.29%),10 (0.71),←,
34,"King, David",25y 163d,84 (53-0-31 63.10%),25 (0.30),←,
35,"Longmire, John",26y 229d,175 (89-1-85 51.14%),503 (2.87),←,
4,"Martyn, Mick",28y 351d,196 (109-1-86 55.87%),14 (0.07),←,
20,"Mellington, Anthony",23y 21d,36 (6-0-30 16.67%),41 (1.14),12 (5-0-7 41.67%),17 (1.42)
13,"Pike, Martin",24y 276d,79 (23-0-56 29.11%),46 (0.58),19 (11-0-8 57.89%),6 (0.32)
22,"Roberts, Mark",32y 50d,182 (91-0-91 50.00%),153 (0.84),105 (65-0-40 61.90%),134 (1.28)
3,"Rock, Anthony",26y 322d,156 (93-0-63 59.62%),130 (0.83),←,
2,"Schwass, Wayne",28y 263d,181 (99-0-82 54.70%),96 (0.53),←,
8,"Scott, Robert",28y 169d,201 (120-1-80 59.95%),206 (1.02),69 (45-0-24 65.22%),42 (0.61)
24,"Sholl, Craig",29y 230d,171 (98-0-73 57.31%),92 (0.54),←,
37,"Simpson, Adam",21y 182d,41 (30-0-11 73.17%),20 (0.49),←,
10,"Stevens, Anthony",26y 46d,151 (89-0-62 58.94%),76 (0.50),←,
38,"Stevens, Danny",20y 280d,5 (3-0-2 60.00%),3 (0.60),←,
Totals,Totals,25y 253d,2437 (1320-4-1113 54.16%),2225 (0.91),,
C,"Pagan, Denis",49y 327d,115 (73-0-42 63.48%),,←,
