Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",26y 14d,57 (37-0-20 64.91%),7 (0.12),51 (34-0-17 66.67%),7 (0.14)
4,"Bontempelli, Marcus",21y 268d,84 (48-0-36 57.14%),78 (0.93),←,
13,"Cloke, Travis",30y 167d,256 (154-2-100 60.55%),452 (1.77),10 (5-0-5 50.00%),11 (1.10)
12,"Cordy, Zaine",20y 296d,29 (18-0-11 62.07%),8 (0.28),←,
6,"Dahlhaus, Luke",24y 363d,136 (65-0-71 47.79%),107 (0.79),←,
31,"Dale, Bailey",21y 28d,29 (15-0-14 51.72%),24 (0.83),←,
35,"Daniel, Caleb",21y 43d,53 (33-0-20 62.26%),22 (0.42),←,
29,"Dickson, Tory",29y 327d,88 (43-0-45 48.86%),149 (1.69),←,
20,"Dunkley, Josh",20y 222d,23 (16-0-7 69.57%),14 (0.61),←,
7,"Hunter, Lachie",22y 249d,83 (45-0-38 54.22%),42 (0.51),←,
39,"Johannisen, Jason",24y 284d,83 (42-0-41 50.60%),28 (0.34),←,
21,"Liberatore, Tom",25y 95d,115 (50-0-65 43.48%),38 (0.33),←,
11,"Macrae, Jack",23y 16d,98 (52-0-46 53.06%),21 (0.21),←,
16,"McLean, Toby",21y 200d,37 (24-0-13 64.86%),28 (0.76),←,
38,"Morris, Dale",34y 233d,240 (132-2-106 55.42%),3 (0.01),←,
2,"Murphy, Robert",35y 71d,311 (140-4-167 45.66%),182 (0.59),←,
42,"Picken, Liam",31y 18d,197 (99-0-98 50.25%),84 (0.43),←,
23,"Roughead, Jordan",26y 289d,125 (60-0-65 48.00%),28 (0.22),←,
9,"Stringer, Jake",23y 116d,89 (48-0-41 53.93%),160 (1.80),←,
1,"Suckling, Matt",29y 25d,140 (99-0-41 70.71%),67 (0.48),38 (24-0-14 63.16%),16 (0.42)
34,"Williams, Bailey",19y 313d,17 (9-0-8 52.94%),,←,
33,"Young, Lewis",18y 242d,6 (4-0-2 66.67%),,←,
Totals,Totals,25y 44d,2296 (1233-8-1055 53.70%),1542 (0.67),,
C,"Beveridge, Luke",46y 361d,70 (44-0-26 62.86%),,←,
