Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",10,5,6,16,,,,5.0,6.0,2.0,,,2.0,,,9.0,7.0,,,1.0,5.0,,92.0
46,"Begley, Colm",4,3,3,7,1,1.0,,3.0,1.0,1.0,,1.0,,,,2.0,6.0,,1.0,2.0,1.0,,95.0
20,"Black, Simon",8,1,8,16,,,,5.0,,6.0,7.0,1.0,2.0,,,14.0,3.0,1.0,,2.0,,,85.0
17,"Brennan, Jared",5,3,,5,,,,1.0,4.0,,,3.0,1.0,1.0,,2.0,3.0,,,4.0,1.0,,100.0
16,"Brown, Jonathan",8,3,2,10,3,,,1.0,,2.0,,1.0,3.0,1.0,,6.0,5.0,1.0,3.0,,,2.0,100.0
30,"Copeland, Robert",11,2,5,16,,2.0,,4.0,2.0,,3.0,6.0,,3.0,,5.0,8.0,,,2.0,1.0,,82.0
4,"Fixter, Ben",11,1,2,13,1,,,8.0,,6.0,4.0,3.0,2.0,2.0,,4.0,9.0,,,1.0,,1.0,66.0
14,"Hadley, Richard",3,1,3,6,,,,4.0,,1.0,1.0,1.0,,1.0,,2.0,4.0,,,,,,84.0
5,"Harding, Scott",7,2,7,14,1,,,1.0,,3.0,7.0,,1.0,,,10.0,4.0,,,,1.0,1.0,65.0
2,"Johnson, Chris",6,4,3,9,,,1.0,2.0,1.0,2.0,1.0,2.0,,2.0,,4.0,5.0,1.0,,,1.0,1.0,69.0
43,"McDonald, Beau",3,1,,3,,,20.0,,1.0,,1.0,,,,,1.0,2.0,,,,,,57.0
9,"McGrath, Ashley",8,4,,8,3,2.0,,1.0,,,,,,,,5.0,3.0,1.0,3.0,,1.0,,87.0
21,"Merrett, Daniel",10,9,1,11,,,,1.0,6.0,,,,,,,1.0,11.0,,,3.0,,,100.0
25,"Mills, Wayde",5,5,5,10,,,,1.0,3.0,2.0,1.0,,,,,1.0,8.0,,,1.0,4.0,,100.0
10,"Moody, Matthew",5,3,3,8,,,,,1.0,2.0,,4.0,,2.0,,2.0,7.0,,,2.0,,,62.0
8,"Notting, Tim",12,3,4,16,,,,3.0,4.0,4.0,,2.0,1.0,,,5.0,11.0,,,,2.0,,96.0
24,"Patfull, Joel",6,3,3,9,1,,,4.0,,3.0,1.0,1.0,,,,5.0,4.0,1.0,1.0,,,,86.0
6,"Power, Luke",5,1,4,9,,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,4.0,,,,,,80.0
35,"Rischitelli, Michael",6,4,5,11,,2.0,2.0,9.0,3.0,2.0,2.0,1.0,,,,4.0,6.0,,2.0,,3.0,,70.0
11,"Sherman, Justin",2,,3,5,,1.0,,3.0,,,1.0,1.0,,1.0,,4.0,1.0,,,,,,84.0
32,"Stiller, Cheynee",5,3,5,10,,,,5.0,,,,2.0,,,,5.0,5.0,,,2.0,,,94.0
31,"Wood, Cameron",1,,3,4,,,16.0,2.0,,,1.0,1.0,,,,3.0,1.0,,,,,,46.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,141,61,75,216,10,9.0,39.0,68.0,33.0,37.0,31.0,31.0,13.0,14.0,,100.0,117.0,5.0,10.0,20.0,20.0,5.0,
Opposition,Opposition,185,92,152,337,13,18.0,53.0,63.0,27.0,52.0,37.0,47.0,14.0,13.0,6.0,124.0,215.0,10.0,20.0,29.0,15.0,10.0,
