Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Betts, Eddie",11,6.0,2,13,2.0,2.0,,3.0,,2.0,,5.0,1.0,2.0,,5,7,,1.0,1.0,,1.0,87.0
41,"Casboult, Levi",4,4.0,4,8,,,,2.0,,,,4.0,,2.0,,3,5,1.0,,1.0,,,90.0
9,"Cripps, Patrick",4,5.0,12,16,,1.0,,7.0,,1.0,3.0,1.0,,,,7,11,1.0,1.0,2.0,,,85.0
35,"Curnow, Ed",19,4.0,3,22,1.0,1.0,,9.0,2.0,4.0,2.0,3.0,1.0,,,9,12,,1.0,,,,87.0
12,"De Koning, Tom",3,2.0,3,6,,,7.0,,,3.0,1.0,1.0,,1.0,,3,3,1.0,,1.0,,,68.0
15,"Docherty, Sam",12,4.0,6,18,,,,4.0,5.0,3.0,1.0,1.0,3.0,,,9,8,,,3.0,,,78.0
2,"Dow, Paddy",4,3.0,8,12,,,,1.0,,1.0,3.0,1.0,,1.0,,5,7,,,,,,67.0
25,"Fisher, Zac",9,2.0,7,16,1.0,,,3.0,,4.0,1.0,,,,,5,11,,,,,,77.0
40,"Gibbons, Michael",9,3.0,5,14,,1.0,,6.0,2.0,1.0,,3.0,,1.0,,3,11,,,,,,75.0
14,"Jones, Liam",5,4.0,6,11,,,,4.0,1.0,1.0,,2.0,1.0,1.0,,9,3,2.0,,8.0,,,96.0
21,"Martin, Jack",7,3.0,3,10,,,,2.0,2.0,2.0,3.0,1.0,1.0,1.0,,5,5,,1.0,,,1.0,79.0
10,"McKay, Harry",3,2.0,3,6,1.0,,,1.0,,1.0,,7.0,,1.0,,2,5,,1.0,,,,84.0
3,"Murphy, Marc",9,3.0,9,18,,,,2.0,,2.0,3.0,1.0,1.0,1.0,,6,11,,1.0,,,1.0,80.0
32,"Newnes, Jack",10,7.0,6,16,1.0,,,3.0,,8.0,1.0,1.0,,,,3,13,,1.0,,,1.0,74.0
27,"Pittonet, Marc",2,,3,5,,1.0,16.0,4.0,,,1.0,2.0,1.0,1.0,,4,1,,,3.0,,,82.0
20,"Plowman, Lachie",6,6.0,3,9,,,,1.0,1.0,,,2.0,,1.0,,1,8,,,3.0,,,100.0
29,"Polson, Cameron",5,2.0,3,8,,,,,2.0,1.0,,2.0,1.0,,,3,4,,,2.0,,,80.0
43,"Setterfield, Will",12,3.0,9,21,,,,6.0,,5.0,2.0,2.0,2.0,,,11,10,,,,,,74.0
6,"Simpson, Kade",13,4.0,5,18,,,,3.0,6.0,1.0,,4.0,,,,4,11,,,4.0,,,82.0
18,"Walsh, Sam",9,4.0,13,22,1.0,,,4.0,2.0,2.0,1.0,2.0,1.0,,,8,14,,,1.0,,,91.0
23,"Weitering, Jacob",6,3.0,6,12,,,,,4.0,1.0,,1.0,,1.0,,5,6,,,11.0,,,93.0
31,"Williamson, Tom",9,3.0,2,11,,,,,2.0,,,2.0,,,,3,7,,,,1.0,,71.0
Totals,Totals,171,77.0,121,292,7.0,6.0,23.0,65.0,29.0,43.0,22.0,48.0,13.0,14.0,,113,173,5.0,7.0,40.0,1.0,4.0,
Opposition,Opposition,190,82.0,131,321,10.0,12.0,39.0,60.0,35.0,40.0,31.0,42.0,14.0,13.0,6.0,123,198,10.0,8.0,39.0,4.0,6.0,
