St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",22y 196d,49 (21-1-27 43.88%),23 (0.47),←,
15,"Billings, Jack",22y 246d,69 (26-1-42 38.41%),53 (0.77),←,
22,"Brown, Nathan",29y 125d,157 (88-2-67 56.69%),7 (0.04),27 (12-1-14 46.30%),
2,"Carlisle, Jake",26y 202d,112 (52-1-59 46.88%),60 (0.54),27 (12-1-14 46.30%),6 (0.22)
11,"Clark, Hunter",19y 26d,3 (1-1-1 50.00%),2 (0.67),←,
33,"Coffield, Nick",18y 180d,3 (0-1-2 16.67%),1 (0.33),←,
7,"Dunstan, Luke",23y 82d,72 (28-2-42 40.28%),39 (0.54),←,
14,"Geary, Jarryn",29y 302d,168 (87-2-79 52.38%),26 (0.15),←,
19,"Gilbert, Sam",31y 245d,199 (111-6-82 57.29%),36 (0.18),←,
4,"Gresham, Jade",20y 240d,45 (22-1-22 50.00%),47 (1.04),←,
1,"Hickey, Tom",27y 46d,68 (21-2-45 32.35%),20 (0.29),56 (20-2-34 37.50%),15 (0.27)
21,"Long, Ben",20y 243d,9 (3-1-5 38.89%),3 (0.33),←,
32,"McCartin, Paddy",22y 2d,27 (8-1-18 31.48%),27 (1.00),←,
28,"Membrey, Tim",23y 330d,53 (27-2-24 52.83%),93 (1.75),52 (26-2-24 51.92%),93 (1.79)
16,"Newnes, Jack",25y 56d,118 (43-2-73 37.29%),32 (0.27),←,
6,"Ross, Sebastian",24y 349d,86 (32-2-52 38.37%),13 (0.15),←,
5,"Savage, Shane",27y 106d,128 (65-2-61 51.56%),58 (0.45),72 (24-2-46 34.72%),21 (0.29)
35,"Sinclair, Jack",23y 68d,49 (20-1-28 41.84%),31 (0.63),←,
9,"Steele, Jack",22y 129d,41 (18-1-22 45.12%),16 (0.39),24 (10-1-13 43.75%),7 (0.29)
3,"Steven, Jack",28y 24d,159 (62-3-94 39.94%),98 (0.62),←,
44,"Weller, Maverick",26y 67d,109 (34-2-73 32.11%),54 (0.50),77 (28-2-47 37.66%),51 (0.66)
31,"White, Brandon",21y 98d,7 (2-1-4 35.71%),1 (0.14),←,
Totals,Totals,24y 136d,1731 (771-38-922 44.54%),740 (0.43),,
C,"Richardson, Alan",52y 339d,94 (34-2-58 37.23%),,93 (34-2-57 37.63%),
