0,1,2,3,4,5,6
←,"Round: 1 Venue: Perth Stadium Date: Sun, 22-Mar-2020 3:40 PM (5:40 PM)","Round: 1 Venue: Perth Stadium Date: Sun, 22-Mar-2020 3:40 PM (5:40 PM)","Round: 1 Venue: Perth Stadium Date: Sun, 22-Mar-2020 3:40 PM (5:40 PM)","Round: 1 Venue: Perth Stadium Date: Sun, 22-Mar-2020 3:40 PM (5:40 PM)","Round: 1 Venue: Perth Stadium Date: Sun, 22-Mar-2020 3:40 PM (5:40 PM)",→
←,West Coast,5.1.31,7.3.45,11.6.72,12.6.78,→
←,Melbourne,0.4.4,3.6.24,5.9.39,7.9.51,→
←,Qrt margin,WC by 27,WC by 21,WC by 33,WC by 27,→
←,Qrt scores,WC 31-4,ME 20-14,WC 27-15,ME 12-6,→
←,Field umpires,"Jeff Dalgleish (211), Rob Findlay (235), Cameron Dore (13)","Jeff Dalgleish (211), Rob Findlay (235), Cameron Dore (13)","Jeff Dalgleish (211), Rob Findlay (235), Cameron Dore (13)","Jeff Dalgleish (211), Rob Findlay (235), Cameron Dore (13)",→
