Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",3,1,4,7,,,,,1.0,,,2.0,1.0,1.0,,5.0,2.0,1.0,,1.0,,,75.0
44,"Carrazzo, Andrew",18,6,14,32,,,,5.0,6.0,2.0,4.0,1.0,2.0,,1.0,7.0,25.0,,,1.0,,,86.0
41,"Casboult, Levi",7,5,5,12,4,,6.0,1.0,,1.0,2.0,3.0,,2.0,,6.0,6.0,3.0,3.0,3.0,,,92.0
15,"Docherty, Sam",9,3,4,13,,2.0,,1.0,1.0,1.0,,3.0,1.0,1.0,,6.0,5.0,1.0,2.0,1.0,,1.0,84.0
33,"Everitt, Andrejs",3,3,14,17,,,,3.0,,2.0,2.0,,,,,8.0,10.0,,,1.0,,,90.0
4,"Gibbs, Bryce",15,6,8,23,1,1.0,1.0,6.0,1.0,5.0,9.0,2.0,4.0,1.0,,15.0,8.0,1.0,2.0,,,2.0,79.0
32 ↑,"Graham, Nick",5,4,1,6,,,,2.0,1.0,,,,,,,,6.0,,,,,,23.0
5,"Judd, Chris",17,3,9,26,,,,6.0,1.0,6.0,3.0,2.0,,,,10.0,16.0,,,,,1.0,70.0
14,"McLean, Brock",11,4,11,22,,1.0,,3.0,,4.0,3.0,2.0,1.0,1.0,,10.0,13.0,1.0,,1.0,,,80.0
2,"Menzel, Troy",13,4,2,15,2,1.0,,,1.0,1.0,,2.0,,1.0,,,13.0,,1.0,,,,80.0
3,"Murphy, Marc",11,5,17,28,,,,1.0,2.0,3.0,5.0,2.0,2.0,,,11.0,16.0,,,,4.0,1.0,84.0
12,"Robinson, Mitch",9,6,9,18,3,1.0,1.0,8.0,,1.0,,5.0,1.0,2.0,,7.0,11.0,1.0,2.0,1.0,,1.0,85.0
17,"Rowe, Sam",5,6,9,14,,,,,3.0,,,2.0,,1.0,,8.0,6.0,3.0,,11.0,,,97.0
6,"Simpson, Kade",14,7,10,24,,,,,3.0,3.0,3.0,5.0,1.0,1.0,,9.0,15.0,2.0,,1.0,1.0,,90.0
39,"Thomas, Dale",8,2,6,14,1,,,3.0,,3.0,,3.0,1.0,3.0,,8.0,7.0,2.0,,1.0,1.0,2.0,85.0
42,"Tuohy, Zach",5,1,6,11,,1.0,,2.0,5.0,1.0,,,3.0,,,8.0,2.0,,,1.0,,,90.0
30,"Waite, Jarrad",10,6,3,13,1,2.0,,3.0,,4.0,,2.0,,2.0,,10.0,5.0,5.0,3.0,4.0,1.0,,92.0
1,"Walker, Andrew",13,4,11,24,1,1.0,,2.0,3.0,2.0,1.0,2.0,1.0,,,7.0,16.0,1.0,2.0,4.0,,1.0,91.0
11,"Warnock, Robert",4,,,4,,,27.0,1.0,,3.0,3.0,2.0,2.0,2.0,,3.0,,,,2.0,,,79.0
10 ↓,"Watson, Matthew",9,3,3,12,,1.0,,2.0,3.0,,,1.0,1.0,,,5.0,6.0,,1.0,5.0,,,67.0
43,"White, Simon",6,4,6,12,,,,2.0,2.0,,,3.0,,,,5.0,7.0,1.0,,5.0,,,93.0
13,"Yarran, Chris",8,2,4,12,,,,7.0,3.0,3.0,,1.0,1.0,,,1.0,11.0,,,5.0,4.0,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,85,156,359,13,12.0,35.0,58.0,36.0,45.0,35.0,45.0,22.0,18.0,1.0,149.0,206.0,22.0,16.0,48.0,11.0,9.0,
Opposition,Opposition,211,93,151,362,18,10.0,42.0,52.0,28.0,59.0,39.0,41.0,18.0,22.0,5.0,124.0,230.0,6.0,8.0,54.0,9.0,14.0,
