Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",22y 222d,42 (23-0-19 54.76%),8 (0.19),←,
27,"Ball, Jason",32y 223d,181 (108-0-73 59.67%),157 (0.87),78 (45-0-33 57.69%),43 (0.55)
21,"Barry, Leo",28y 44d,159 (89-0-70 55.97%),50 (0.31),←,
6,"Bolton, Craig",25y 32d,91 (54-0-37 59.34%),17 (0.19),62 (37-0-25 59.68%),7 (0.11)
24,"Bolton, Jude",25y 109d,127 (65-1-61 51.57%),68 (0.54),←,
32,"Buchanan, Amon",22y 265d,36 (19-0-17 52.78%),13 (0.36),←,
28,"Crouch, Jared",27y 119d,170 (89-1-80 52.65%),39 (0.23),←,
2,"Davis, Nick",25y 94d,118 (56-0-62 47.46%),152 (1.29),47 (26-0-21 55.32%),67 (1.43)
26,"Dempster, Sean",21y 163d,10 (6-0-4 60.00%),,←,
12,"Fosdike, Nic",25y 126d,106 (52-1-53 49.53%),50 (0.47),←,
37,"Goodes, Adam",25y 175d,149 (77-1-71 52.01%),157 (1.05),←,
1,"Hall, Barry",28y 144d,167 (77-2-88 46.71%),376 (2.25),79 (43-1-35 55.06%),232 (2.94)
16,"Jolly, Darren",23y 238d,60 (27-0-33 45.00%),16 (0.27),12 (7-0-5 58.33%),5 (0.42)
17,"Kennelly, Tadhg",24y 1d,89 (51-0-38 57.30%),25 (0.28),←,
31,"Kirk, Brett",28y 250d,111 (59-1-51 53.60%),47 (0.42),←,
4,"Mathews, Ben",26y 215d,147 (78-1-68 53.40%),28 (0.19),←,
3,"McVeigh, Jarrad",20y 86d,31 (18-0-13 58.06%),10 (0.32),←,
5,"OKeefe, Ryan",24y 159d,81 (45-0-36 55.56%),82 (1.01),←,
19,"OLoughlin, Michael",28y 132d,210 (117-2-91 56.19%),351 (1.67),←,
30,"Roberts-Thomson, Lewis",21y 297d,36 (22-0-14 61.11%),5 (0.14),←,
22,"Saddington, Jason",25y 252d,142 (73-1-68 51.76%),41 (0.29),←,
10,"Williams, Paul",32y 90d,282 (131-3-148 46.99%),301 (1.07),93 (50-1-42 54.30%),78 (0.84)
Totals,Totals,25y 256d,2545 (1336-14-1195 52.50%),1993 (0.78),,
C,"Roos, Paul",42y 5d,72 (43-0-29 59.72%),,←,
