Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
8,"Bewick, Darren",30y 261d,179 (106-1-72 59.50%),275 (1.54),←,
32,"Blumfield, Justin",20y 166d,31 (14-0-17 45.16%),13 (0.42),←,
28,"Bomford, Andrew",23y 294d,9 (3-0-6 33.33%),3 (0.33),←,
33,"Caracella, Blake",21y 55d,23 (9-0-14 39.13%),32 (1.39),←,
9,"Cockatoo-Collins, Che",23y 65d,77 (42-3-32 56.49%),102 (1.32),←,
38,"Denham, Sean",29y 10d,164 (90-4-70 56.10%),63 (0.38),120 (66-4-50 56.67%),42 (0.35)
22,"Doolan, Ben",25y 119d,87 (38-3-46 45.40%),11 (0.13),62 (31-2-29 51.61%),7 (0.11)
36,"Eastaugh, Simon",24y 331d,3 (1-0-2 33.33%),,←,
31,"Fletcher, Dustin",23y 2d,98 (57-3-38 59.69%),33 (0.34),←,
11,"Hardwick, Damien",25y 264d,72 (38-1-33 53.47%),12 (0.17),←,
26,"Heffernan, Chris",19y 100d,9 (4-0-5 44.44%),1 (0.11),←,
18,"Lloyd, Matthew",20y 23d,43 (18-1-24 43.02%),106 (2.47),←,
25,"Lucas, Scott",20y 130d,43 (20-0-23 46.51%),52 (1.21),←,
2,"Mercuri, Mark",24y 77d,95 (57-3-35 61.58%),135 (1.42),←,
24,"Misiti, Joe",23y 181d,107 (58-4-45 56.07%),43 (0.40),←,
29,"Moorcroft, Gary",22y 23d,18 (8-0-10 44.44%),15 (0.83),←,
3,"OConnor, Ryan",23y 316d,55 (26-3-26 50.00%),46 (0.84),←,
47,"Olarenshaw, Ricky",25y 97d,64 (34-1-29 53.91%),12 (0.19),←,
15,"Prior, Michael",24y 245d,50 (23-1-26 47.00%),15 (0.30),←,
7,"Solomon, Dean",18y 120d,3 (0-0-3 0.00%),1 (0.33),←,
1,"Ukovic, Andrew",19y 167d,8 (2-0-6 25.00%),2 (0.25),←,
6,"Wellman, Sean",23y 231d,72 (29-2-41 41.67%),11 (0.15),38 (16-1-21 43.42%),2 (0.05)
Totals,Totals,23y 99d,1310 (677-30-603 51.68%),983 (0.75),,
C,"Sheedy, Kevin",50y 136d,407 (253-5-149 62.78%),,←,
