Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",32y 330d,205 (116-1-88 56.83%),824 (4.02),199 (111-1-87 56.03%),814 (4.09)
3,"Bairstow, Mark",31y 34d,142 (85-1-56 60.21%),169 (1.19),←,
6,"Barnes, John",25y 87d,62 (33-1-28 54.03%),22 (0.35),50 (27-0-23 54.00%),10 (0.20)
9,"Breuer, Shayne",21y 351d,20 (12-0-8 60.00%),16 (0.80),←,
16,"Brownless, Bill",27y 211d,150 (83-1-66 55.67%),355 (2.37),←,
40,"Brown, Paul",25y 113d,52 (35-0-17 67.31%),52 (1.00),←,
2,"Colbert, Leigh",19y 81d,24 (16-0-8 66.67%),2 (0.08),←,
7,"Couch, Paul",30y 39d,204 (117-0-87 57.35%),175 (0.86),←,
28,"Darcy, Tim",30y 224d,174 (94-0-80 54.02%),82 (0.47),←,
14,"Handley, Steven",24y 35d,45 (27-0-18 60.00%),23 (0.51),←,
42,"Hickmott, Adrian",22y 150d,26 (15-0-11 57.69%),11 (0.42),←,
29,"Hinkley, Ken",27y 331d,113 (64-0-49 56.64%),66 (0.58),102 (60-0-42 58.82%),45 (0.44)
32,"Hocking, Garry",25y 323d,139 (79-1-59 57.19%),131 (0.94),←,
1,"Hocking, Steve",29y 221d,194 (105-0-89 54.12%),10 (0.05),←,
18,"Lynch, Paul",20y 313d,12 (9-0-3 75.00%),7 (0.58),←,
21,"Mansfield, Michael",23y 19d,70 (40-0-30 57.14%),42 (0.60),←,
17,"McGrath, Tim",23y 324d,73 (45-0-28 61.64%),4 (0.05),66 (41-0-25 62.12%),4 (0.06)
31,"Mensch, David",22y 13d,28 (21-0-7 75.00%),32 (1.14),←,
37,"Simpson, Sean",24y 133d,58 (35-0-23 60.34%),9 (0.16),51 (34-0-17 66.67%),8 (0.16)
10,"Tanner, Grant",24y 34d,13 (8-0-5 61.54%),5 (0.38),←,
4,"Wills, Andrew",22y 236d,54 (36-0-18 66.67%),40 (0.74),←,
Totals,Totals,25y 172d,1858 (1075-5-778 57.86%),2077 (1.12),,
C,"Blight, Malcolm",44y 192d,156 (91-0-65 58.33%),,140 (85-0-55 60.71%),
