Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",18,9,1,19,1.0,,,4.0,2.0,5.0,,3.0,1.0,,,3,16,,1.0,2.0,,,76.0
7,"Brown, Nathan",21,10,8,29,2.0,,,4.0,4.0,3.0,,3.0,1.0,1.0,,5,22,,1.0,2.0,2.0,2.0,93.0
3,"Deledio, Brett",15,8,15,30,1.0,,1.0,1.0,3.0,5.0,5.0,2.0,1.0,,,8,21,1.0,1.0,4.0,,1.0,86.0
10,"Edwards, Shane",6,4,5,11,1.0,,,1.0,2.0,1.0,,2.0,,1.0,,3,8,,1.0,,,,54.0
41,"Foley, Nathan",8,3,12,20,1.0,,,3.0,,5.0,6.0,1.0,4.0,,,10,11,,1.0,,1.0,,87.0
44,"Graham, Angus",4,3,5,9,,,4.0,,,,2.0,1.0,3.0,1.0,,4,5,,,,,,34.0
27,"Hislop, Tom",5,2,5,10,1.0,,,4.0,,2.0,3.0,,3.0,,,6,5,,,4.0,,,87.0
23,"Jackson, Daniel",13,5,12,25,,,,5.0,2.0,5.0,5.0,4.0,1.0,2.0,,11,15,1.0,,,,,76.0
46,"King, Jake",7,4,7,14,,,,2.0,2.0,,,4.0,2.0,1.0,,3,11,,,2.0,,,87.0
16,"McGuane, Luke",8,8,6,14,,,,1.0,4.0,1.0,,3.0,,2.0,,2,13,,,2.0,,,96.0
40,"Moore, Kelvin",12,6,2,14,,1.0,,3.0,4.0,,,3.0,2.0,1.0,,5,8,1.0,1.0,3.0,1.0,,100.0
20,"Morton, Mitch",6,3,5,11,2.0,1.0,,2.0,,,,1.0,,1.0,,3,8,1.0,2.0,,,1.0,83.0
38,"Nahas, Robin",6,4,3,9,,1.0,,1.0,,1.0,,1.0,,,,3,7,,1.0,,,,82.0
17,"Newman, Chris",15,6,10,25,,,,2.0,6.0,3.0,,3.0,1.0,2.0,,7,15,,,5.0,1.0,,93.0
14,"Polo, Dean",8,3,7,15,,,,3.0,3.0,,,1.0,4.0,,,8,9,1.0,,4.0,,,90.0
18,"Rance, Alex",8,6,10,18,,,,2.0,3.0,4.0,,,3.0,,,6,13,,,5.0,,,89.0
12,"Richardson, Matthew",19,14,9,28,2.0,2.0,1.0,,1.0,4.0,1.0,3.0,,2.0,3.0,14,14,8.0,6.0,2.0,1.0,3.0,98.0
8,"Riewoldt, Jack",9,7,3,12,1.0,,1.0,4.0,,4.0,,5.0,1.0,1.0,,4,9,,,3.0,1.0,,85.0
25,"Schulz, Jay",6,5,1,7,1.0,2.0,,1.0,,,,1.0,1.0,1.0,,3,5,1.0,2.0,1.0,,1.0,74.0
5,"Simmonds, Troy",4,1,7,11,,,23.0,2.0,,1.0,,1.0,1.0,1.0,,2,9,,,2.0,,,66.0
21,"Tuck, Shane",11,2,13,24,,,7.0,1.0,,4.0,6.0,2.0,2.0,2.0,,11,13,,,,,1.0,83.0
35,"White, Matt",6,1,9,15,,,,5.0,,3.0,3.0,2.0,,2.0,,7,7,,,1.0,,1.0,80.0
Totals,Totals,215,114,155,370,13.0,7.0,37.0,51.0,36.0,51.0,31.0,46.0,31.0,21.0,3.0,128,244,14.0,17.0,42.0,7.0,10.0,
Opposition,Opposition,206,111,166,372,15.0,15.0,32.0,55.0,37.0,54.0,31.0,51.0,21.0,31.0,3.0,113,260,9.0,9.0,44.0,12.0,9.0,
