Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",23y 199d,78 (23-0-55 29.49%),27 (0.35),47 (20-0-27 42.55%),15 (0.32)
29,"Broomhead, Tim",23y 16d,23 (8-0-15 34.78%),20 (0.87),←,
25,"Crisp, Jack",23y 187d,65 (27-0-38 41.54%),36 (0.55),47 (20-0-27 42.55%),26 (0.55)
1,"Fasolo, Alex",24y 303d,84 (49-0-35 58.33%),111 (1.32),←,
6,"Goldsack, Tyson",29y 320d,144 (90-0-54 62.50%),50 (0.35),←,
19,"Greenwood, Levi",28y 47d,104 (51-1-52 49.52%),49 (0.47),30 (11-0-19 36.67%),23 (0.77)
4,"Grundy, Brodie",22y 357d,65 (31-0-34 47.69%),24 (0.37),←,
32,"Hoskin-Elliott, Will",23y 217d,55 (13-0-42 23.64%),47 (0.85),3 (1-0-2 33.33%),5 (1.67)
38,"Howe, Jeremy",26y 282d,123 (31-0-92 25.20%),83 (0.67),23 (9-0-14 39.13%),3 (0.13)
37,"Maynard, Brayden",20y 199d,32 (11-0-21 34.38%),6 (0.19),←,
16,"Mayne, Chris",28y 156d,175 (96-1-78 55.14%),198 (1.13),3 (1-0-2 33.33%),2 (0.67)
30,"Moore, Darcy",21y 72d,29 (11-0-18 37.93%),34 (1.17),←,
10,"Pendlebury, Scott",29y 90d,239 (145-2-92 61.09%),154 (0.64),←,
21,"Phillips, Tom",20y 335d,9 (4-0-5 44.44%),3 (0.33),←,
31,"Ramsay, Jackson",22y 138d,12 (7-0-5 58.33%),,←,
20,"Reid, Ben",27y 343d,124 (75-2-47 61.29%),37 (0.30),←,
41,"Schade, Henry",23y 181d,23 (5-1-17 23.91%),,3 (1-0-2 33.33%),
22,"Sidebottom, Steele",26y 95d,166 (104-2-60 63.25%),125 (0.75),←,
40,"Smith, Josh",23y 95d,21 (9-0-12 42.86%),4 (0.19),←,
7,"Treloar, Adam",24y 29d,104 (30-0-74 28.85%),65 (0.63),25 (10-0-15 40.00%),17 (0.68)
18,"Varcoe, Travis",28y 362d,179 (133-0-46 74.30%),148 (0.83),41 (19-0-22 46.34%),18 (0.44)
9,"White, Jesse",29y 88d,126 (61-2-63 49.21%),147 (1.17),55 (26-0-29 47.27%),74 (1.35)
Totals,Totals,25y 37d,1980 (1014-11-955 51.21%),1368 (0.69),,
C,"Buckley, Nathan",44y 255d,117 (62-0-55 52.99%),,←,
