St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Baker, Steven",7,2,5,12,1,,,2.0,,2.0,,2.0,1.0,1.0,,4.0,7.0,,,2.0,1.0,,
21,"Beetham, Caydn",6,3,3,9,,,,1.0,3.0,,1.0,,,,,2.0,7.0,,,2.0,,,
6,"Black, Heath",8,2,5,13,,,,5.0,,3.0,1.0,3.0,1.0,2.0,,5.0,7.0,,,,2.0,,
27,"Blake, Jason",5,1,2,7,,,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,,6.0,1.0,,,,,,
3,"Burke, Nathan",2,,1,3,,,,,1.0,,,1.0,,1.0,,2.0,,,,,,,
16,"Capuano, Mathew",6,7,7,13,,,5.0,,3.0,,,2.0,,2.0,,6.0,6.0,1.0,,1.0,,,
20,"Clarke, Xavier",9,4,3,12,,,,2.0,1.0,5.0,2.0,1.0,1.0,1.0,,4.0,6.0,,,,1.0,,
18,"Cripps, Jason",6,,4,10,,,,,2.0,,2.0,3.0,1.0,1.0,,4.0,6.0,,,1.0,,,
19,"Davis, Chad",3,4,3,6,,,,,,1.0,1.0,,,,,1.0,5.0,,,1.0,,,
2,"Hamill, Aaron",9,4,3,12,,,,6.0,2.0,4.0,1.0,6.0,1.0,1.0,,8.0,6.0,2.0,,3.0,1.0,,
7,"Hayes, Lenny",15,9,18,33,1,1.0,,8.0,4.0,3.0,7.0,4.0,1.0,1.0,,11.0,23.0,,1.0,2.0,2.0,,
8,"Hudghton, Max",3,2,2,5,,,,2.0,1.0,1.0,,,1.0,,,1.0,4.0,,1.0,1.0,,,
5,"Jones, Austinn",10,3,10,20,,,,5.0,4.0,3.0,1.0,,,,,2.0,20.0,,,1.0,,,
33,"Knobel, Trent",1,1,1,2,,,13.0,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,
24,"Koschitzke, Justin",7,8,3,10,1,,,,,2.0,,,1.0,,,6.0,6.0,3.0,1.0,1.0,,,
23,"Loewe, Stewart",7,4,3,10,,,10.0,2.0,2.0,2.0,,3.0,1.0,1.0,,3.0,7.0,,,3.0,,,
44,"Milne, Stephen",8,3,5,13,4,1.0,,,,1.0,,4.0,,2.0,,10.0,4.0,,3.0,,,,
1,"Peckett, Justin",11,7,5,16,1,2.0,,2.0,1.0,4.0,1.0,2.0,1.0,1.0,,4.0,11.0,,1.0,1.0,,,
12,"Riewoldt, Nick",4,4,5,9,,1.0,,2.0,,1.0,,,,,,2.0,7.0,1.0,,,1.0,,
40,"Schwarze, Troy",6,1,4,10,,,,,2.0,,1.0,1.0,1.0,,,5.0,5.0,,,5.0,,,
4,"Thompson, Andrew",23,6,8,31,,1.0,1.0,2.0,4.0,4.0,8.0,2.0,2.0,1.0,,15.0,17.0,,2.0,2.0,,,
13,"Voss, Brett",11,6,5,16,,,,4.0,,3.0,1.0,1.0,2.0,,,8.0,9.0,2.0,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,81,105,272,8,8.0,29.0,46.0,32.0,41.0,29.0,37.0,17.0,17.0,,110.0,165.0,10.0,9.0,28.0,8.0,,
Opposition,Opposition,206,100,93,299,20,19.0,27.0,40.0,26.0,62.0,40.0,32.0,17.0,17.0,6.0,115.0,182.0,17.0,20.0,43.0,20.0,,
