Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
50,"Brogan, Dean",34y 120d,186 (100-1-85 54.03%),53 (0.28),12 (1-0-11 8.33%),3 (0.25)
14,"Bugg, Tomas",20y 8d,21 (2-0-19 9.52%),6 (0.29),←,
18,"Cameron, Jeremy",20y 12d,19 (2-0-17 10.53%),34 (1.79),←,
3,"Coniglio, Stephen",19y 119d,15 (2-0-13 13.33%),3 (0.20),←,
1,"Davis, Phil",22y 226d,43 (13-0-30 30.23%),6 (0.14),25 (2-0-23 8.00%),5 (0.20)
26,"Giles, Jonathan",25y 95d,23 (2-0-21 8.70%),22 (0.96),←,
38,"Gilham, Stephen",28y 223d,102 (63-1-38 62.25%),4 (0.04),3 (0-0-3 0.00%),
4,"Greene, Toby",19y 200d,22 (2-0-20 9.09%),9 (0.41),←,
2,"Hampton, Curtly",20y 34d,20 (1-0-19 5.00%),6 (0.30),←,
33,"Hoskin-Elliott, Will",19y 223d,13 (1-0-12 7.69%),9 (0.69),←,
40,"Kennedy, Adam",20y 275d,18 (2-0-16 11.11%),,←,
39,"Mohr, Tim",24y 176d,16 (1-0-15 6.25%),1 (0.06),←,
12,"Patton, Jonathon",19y 328d,10 (1-0-9 10.00%),9 (0.90),←,
30,"Plowman, Lachie",18y 214d,3 (0-0-3 0.00%),,←,
23,"Reid, Sam",23y 157d,16 (6-0-10 37.50%),1 (0.06),6 (0-0-6 0.00%),
9,"Scully, Tom",21y 333d,53 (15-1-37 29.25%),10 (0.19),22 (2-0-20 9.09%),4 (0.18)
5,"Shiel, Dylan",20y 35d,15 (1-0-14 6.67%),7 (0.47),←,
10,"Smith, Devon",19y 328d,23 (2-0-21 8.70%),14 (0.61),←,
28,"Sumner, Liam",19y 240d,5 (1-0-4 20.00%),4 (0.80),←,
17,"Treloar, Adam",20y 35d,21 (2-0-19 9.52%),16 (0.76),←,
8,"Ward, Callan",23y 3d,83 (34-0-49 40.96%),41 (0.49),23 (2-0-21 8.70%),8 (0.35)
6,"Whitfield, Lachie",18y 269d,3 (0-0-3 0.00%),1 (0.33),←,
Totals,Totals,21y 299d,730 (253-3-474 34.66%),256 (0.35),,
C,"Sheedy, Kevin",65y 110d,659 (388-6-265 59.33%),,25 (2-0-23 8.00%),
