Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Amon, Karl",9,5,10,19,1,1.0,,4.0,1.0,1.0,6.0,2.0,1.0,1.0,,12.0,11.0,,1.0,5.0,,,80.0
30,"Atley, Joe",4,2,15,19,,,,4.0,,2.0,4.0,2.0,,2.0,,13.0,10.0,,,3.0,,,68.0
10,"Boak, Travis",18,2,18,36,,1.0,1.0,4.0,2.0,3.0,8.0,8.0,2.0,2.0,3.0,22.0,13.0,1.0,,1.0,,1.0,79.0
5,"Broadbent, Matthew",18,7,4,22,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,7.0,14.0,,,2.0,,,82.0
18,"Butters, Zak",10,4,5,15,1,2.0,,3.0,,2.0,1.0,1.0,,1.0,,6.0,9.0,,2.0,1.0,,1.0,70.0
33,"Byrne-Jones, Darcy",19,3,6,25,,,,4.0,,10.0,1.0,2.0,3.0,,,6.0,19.0,1.0,,,,,80.0
17,"Clurey, Tom",10,4,2,12,,,,,6.0,,,1.0,,,,2.0,9.0,,,10.0,,,92.0
21,"Duursma, Xavier",13,4,6,19,,1.0,,1.0,2.0,4.0,3.0,2.0,2.0,1.0,,9.0,9.0,,,,,,81.0
24,"Farrell, Kane",9,4,5,14,3,,,3.0,,2.0,1.0,,1.0,,,5.0,9.0,,3.0,1.0,,,74.0
14,"Frampton, Billy",9,3,5,14,3,1.0,,2.0,,1.0,,7.0,2.0,4.0,,9.0,4.0,3.0,2.0,1.0,,,89.0
27,"Garner, Joel",11,5,2,13,,,,2.0,3.0,2.0,,1.0,,,,4.0,7.0,1.0,,2.0,,,84.0
46,"Gray, Sam",10,8,13,23,1,1.0,,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,7.0,17.0,1.0,4.0,,,1.0,88.0
43,"Houston, Dan",14,2,4,18,,,,1.0,2.0,5.0,,3.0,,2.0,,8.0,8.0,,,10.0,,,85.0
32,"Howard, Dougal",8,6,3,11,,,,2.0,2.0,1.0,,1.0,1.0,,,3.0,9.0,,,16.0,,,93.0
40,"Lienert, Jarrod",14,4,2,16,,,,,2.0,4.0,,1.0,1.0,1.0,,7.0,9.0,,,6.0,,1.0,83.0
29,"Lycett, Scott",4,3,4,8,,,23.0,1.0,,3.0,1.0,8.0,1.0,5.0,,6.0,3.0,1.0,,5.0,,1.0,73.0
6,"Motlop, Steven",8,1,3,11,1,1.0,,2.0,,4.0,,1.0,1.0,,,8.0,4.0,,,3.0,,2.0,71.0
2,"Powell-Pepper, Sam",8,,14,22,,,,5.0,2.0,6.0,2.0,1.0,,,,10.0,13.0,,,2.0,1.0,,87.0
11,"Rockliff, Tom",21,5,10,31,,,,6.0,2.0,3.0,9.0,5.0,2.0,4.0,,11.0,14.0,,,,,,81.0
20,"Rozee, Connor",8,1,10,18,2,,,7.0,1.0,3.0,,2.0,2.0,,,12.0,8.0,1.0,,1.0,,1.0,86.0
4,"Ryder, Paddy",5,3,4,9,1,1.0,27.0,2.0,,4.0,1.0,1.0,,1.0,,7.0,4.0,2.0,1.0,9.0,,,89.0
39,"Westhoff, Justin",11,3,4,15,,,,2.0,2.0,4.0,,4.0,1.0,,,5.0,11.0,,1.0,5.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,241,79,149,390,13,11.0,51.0,63.0,29.0,68.0,40.0,56.0,23.0,25.0,5.0,179.0,214.0,11.0,14.0,83.0,1.0,8.0,
Opposition,Opposition,226,73,127,353,7,9.0,40.0,61.0,53.0,37.0,42.0,61.0,25.0,23.0,1.0,162.0,169.0,9.0,4.0,40.0,1.0,4.0,
