Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
60,"Anderson, Stephen",8,,4,12,1.0,,,1.0,,,,,,2.0,,,,,,,,,
12,"Banks, Denis",9,,3,12,,,,1.0,,,,,3.0,3.0,,,,,,,,,
17,"Barwick, Doug",7,2.0,2,9,1.0,2.0,,2.0,,,,,2.0,1.0,,,,,,,,,
26,"Brown, Gavin",13,9.0,5,18,3.0,5.0,1.0,1.0,,,,,1.0,3.0,,,,,,,,,
21,"Christian, Michael",10,8.0,5,15,,,,4.0,,,,,1.0,2.0,,,,,,,,,
28,"Crosisca, Gavin",10,3.0,4,14,,,,4.0,,,,,1.0,1.0,,,,,,,,,
35,"Daicos, Peter",7,2.0,2,9,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,
2,"Francis, Tony",20,2.0,6,26,1.0,,,1.0,,,,,,5.0,,,,,,,,,
23,"Kelly, Craig",6,4.0,5,11,,,,,,,,,1.0,3.0,,,,,,,,,
44,"Kerrison, Shane",13,,3,16,,,,2.0,,,,,1.0,1.0,,,,,,,,,
30,"Manson, James",9,13.0,11,20,2.0,2.0,3.0,,,,,,,4.0,,,,,,,,,
5,"McKeown, Ron",3,1.0,4,7,,,,,,,,,,1.0,,,,,,,,,
42,"Millane, Darren",20,7.0,5,25,,,,1.0,,,,,2.0,1.0,2.0,,,,,,,,
1,"Monkhorst, Damian",1,3.0,13,14,,,10.0,2.0,,,,,,1.0,,,,,,,,,
7,"Morwood, Shane",4,2.0,1,5,,,,1.0,,,,,,2.0,,,,,,,,,
13,"Richardson, Alan",12,2.0,2,14,,,,1.0,,,,,2.0,,,,,,,,,,
29,"Russell, Scott",14,,10,24,2.0,,,1.0,,,,,,,,,,,,,,,
22,"Shaw, Tony",18,4.0,7,25,1.0,,,,,,,,2.0,3.0,,,,,,,,,
27,"Starcevich, Craig",13,4.0,3,16,,3.0,1.0,,,,,,2.0,,,,,,,,,,
24,"Turner, Jamie",13,3.0,5,18,1.0,3.0,,2.0,,,,,1.0,1.0,,,,,,,,,
Totals,Totals,210,69.0,100,310,13.0,16.0,15.0,25.0,,,,,20.0,34.0,2.0,,,,,,,,
Opposition,Opposition,195,55.0,106,301,13.0,16.0,13.0,21.0,,,,,34.0,20.0,4.0,,,,,,,,
