Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
15,"Bryce, Paul",24y 13d,74 (33-2-39 45.95%),29 (0.39),26 (11-1-14 44.23%),3 (0.12)
44,"Charles, Sean",17y 68d,8 (3-0-5 37.50%),14 (1.75),←,
20,"Febey, Matthew",22y 341d,5 (3-0-2 60.00%),4 (0.80),←,
32,"Goodwin, Andy",29y 26d,67 (22-1-44 33.58%),9 (0.13),11 (4-1-6 40.91%),
13,"Jakovich, Allen",24y 126d,20 (11-0-9 55.00%),95 (4.75),←,
31,"Keogh, Rod",21y 122d,18 (10-0-8 55.56%),8 (0.44),←,
16,"Lovell, Andy",21y 363d,54 (26-1-27 49.07%),63 (1.17),←,
17,"Lovett, Brett",26y 66d,137 (81-1-55 59.49%),18 (0.13),←,
6,"Lovett, Glenn",23y 2d,42 (19-0-23 45.24%),18 (0.43),←,
3,"Lyon, Garry",24y 316d,125 (76-1-48 61.20%),158 (1.26),←,
29,"Obst, Andrew",27y 341d,48 (28-0-20 58.33%),23 (0.48),←,
46,"Robins, Haydn",19y 351d,10 (4-0-6 40.00%),,←,
41,"Rohde, Peter",27y 249d,116 (72-1-43 62.50%),12 (0.10),70 (38-1-31 55.00%),6 (0.09)
5,"Schwarz, David",20y 1d,23 (7-1-15 32.61%),22 (0.96),←,
18,"Stretch, Steven",28y 202d,145 (82-1-62 56.90%),53 (0.37),←,
11,"Stynes, Jim",26y 93d,128 (76-1-51 59.77%),92 (0.72),←,
4,"Sullivan, Chris",19y 352d,11 (3-1-7 31.82%),13 (1.18),←,
12,"Viney, Todd",26y 117d,93 (49-1-43 53.23%),46 (0.49),←,
27,"Wight, Sean",28y 132d,95 (53-0-42 55.79%),59 (0.62),←,
8,"Yeats, Graeme",27y 308d,145 (81-1-63 56.21%),43 (0.30),←,
Totals,Totals,24y 143d,1364 (739-13-612 54.18%),779 (0.57),,
C,"Northey, John",49y 26d,184 (94-1-89 51.36%),,162 (88-1-73 54.63%),
