West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
44,"Bennell, Jamie",23y 302d,60 (19-1-40 32.50%),23 (0.38),3 (3-0-0 100.00%),
1,"Brown, Mitch",25y 109d,73 (29-0-44 39.73%),11 (0.15),←,
21,"Colledge, Brant",19y 162d,1 (1-0-0 100.00%),,←,
20,"Cox, Dean",32y 247d,276 (141-1-134 51.27%),162 (0.59),←,
15,"Cripps, Jamie",21y 347d,34 (16-0-18 47.06%),33 (0.97),18 (8-0-10 44.44%),17 (0.94)
27,"Darling, Jack",21y 296d,71 (44-0-27 61.97%),127 (1.79),←,
18,"Ellis, Xavier",26y 36d,89 (59-1-29 66.85%),30 (0.34),3 (3-0-0 100.00%),2 (0.67)
3,"Gaff, Andrew",21y 293d,66 (40-0-26 60.61%),22 (0.33),←,
23,"Glass, Darren",32y 326d,265 (140-2-123 53.21%),8 (0.03),←,
17,"Kennedy, Josh",26y 223d,123 (48-1-74 39.43%),235 (1.91),101 (45-0-56 44.55%),224 (2.22)
2,"LeCras, Mark",27y 218d,118 (57-0-61 48.31%),271 (2.30),←,
16,"Mackenzie, Eric",25y 321d,102 (46-0-56 45.10%),5 (0.05),←,
7,"Masten, Chris",24y 338d,100 (46-0-54 46.00%),49 (0.49),←,
9,"Naitanui, Nic",23y 336d,91 (49-0-42 53.85%),63 (0.69),←,
11,"Priddis, Matt",29y 15d,154 (74-0-80 48.05%),48 (0.31),←,
24,"Rosa, Matt",27y 133d,140 (73-0-67 52.14%),35 (0.25),←,
31,"Schofield, Will",25y 71d,95 (48-0-47 50.53%),19 (0.20),←,
10,"Selwood, Scott",24y 9d,113 (56-0-57 49.56%),33 (0.29),←,
5,"Sheppard, Brad",22y 317d,47 (22-0-25 46.81%),12 (0.26),←,
13,"Shuey, Luke",23y 307d,69 (43-0-26 62.32%),63 (0.91),←,
22,"Sinclair, Callum",24y 194d,8 (5-0-3 62.50%),5 (0.63),←,
6,"Yeo, Elliot",20y 186d,30 (14-0-16 46.67%),1 (0.03),3 (3-0-0 100.00%),
Totals,Totals,25y 35d,2125 (1070-6-1049 50.35%),1255 (0.59),,
C,"Simpson, Adam",38y 48d,3 (3-0-0 100.00%),,←,
