North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
16,"Brown, Leigh",26y 42d,174 (74-1-99 42.82%),79 (0.45),111 (55-1-55 50.00%),59 (0.53)
33,"Campbell, Matt",21y 75d,16 (9-0-7 56.25%),14 (0.88),←,
27,"Edwards, Aaron",24y 34d,25 (16-0-9 64.00%),29 (1.16),21 (12-0-9 57.14%),27 (1.29)
11,"Firrito, Michael",24y 130d,85 (44-0-41 51.76%),13 (0.15),←,
38,"Gibson, Josh",24y 23d,26 (12-0-14 46.15%),,←,
6,"Grant, Shannon",30y 352d,283 (158-2-123 56.18%),338 (1.19),225 (126-1-98 56.22%),300 (1.33)
31,"Hale, David",23y 319d,82 (36-0-46 43.90%),44 (0.54),←,
39,"Harding, Leigh",26y 345d,92 (45-1-46 49.46%),123 (1.34),←,
4,"Harris, Daniel",25y 331d,119 (59-1-59 50.00%),34 (0.29),←,
29,"Harvey, Brent",29y 327d,244 (136-1-107 55.94%),282 (1.16),←,
21,"Jones, Corey",27y 39d,129 (61-0-68 47.29%),175 (1.36),←,
1,"McIntosh, Hamish",23y 214d,46 (21-0-25 45.65%),20 (0.43),←,
20,"Petrie, Drew",25y 173d,134 (65-1-68 48.88%),112 (0.84),←,
5,"Power, Sam",24y 278d,87 (29-2-56 34.48%),16 (0.18),3 (1-0-2 33.33%),
30,"Pratt, Daniel",25y 15d,66 (34-0-32 51.52%),4 (0.06),63 (33-0-30 52.38%),3 (0.05)
3,"Rawlings, Brady",26y 300d,161 (83-0-78 51.55%),55 (0.34),←,
7,"Simpson, Adam",32y 49d,270 (157-1-112 58.33%),75 (0.28),←,
19,"Swallow, Andrew",20y 308d,40 (19-0-21 47.50%),12 (0.30),←,
12,"Thomas, Lindsay",20y 37d,15 (7-0-8 46.67%),15 (1.00),←,
23,"Thompson, Nathan",30y 51d,167 (76-1-90 45.81%),305 (1.83),48 (21-0-27 43.75%),113 (2.35)
36,"Watt, Shannon",27y 131d,134 (68-1-65 51.12%),9 (0.07),←,
8,"Wells, Daniel",23y 62d,105 (51-1-53 49.05%),60 (0.57),←,
Totals,Totals,25y 232d,2500 (1260-13-1227 50.40%),1814 (0.73),,
C,"Laidley, Dani",41y 9d,117 (57-1-59 49.15%),,←,
