Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",21y 271d,17 (11-1-5 67.65%),10 (0.59),←,
8,"Bewick, Darren",25y 350d,112 (69-1-42 62.05%),180 (1.61),←,
48,"Calthorpe, David",19y 354d,8 (6-0-2 75.00%),8 (1.00),←,
38,"Denham, Sean",24y 99d,70 (40-1-29 57.86%),29 (0.41),26 (16-1-9 63.46%),8 (0.31)
29,"Grenvold, David",27y 153d,64 (44-1-19 69.53%),13 (0.20),←,
1,"Harvey, Mark",28y 56d,153 (103-1-49 67.65%),162 (1.06),←,
9,"Kickett, Derek",30y 304d,84 (49-1-34 58.93%),97 (1.15),72 (44-1-27 61.81%),85 (1.18)
13,"Long, Michael",23y 309d,96 (62-0-34 64.58%),66 (0.69),←,
37,"Manton, Glenn",20y 66d,7 (6-0-1 85.71%),,←,
2,"Mercuri, Mark",19y 166d,17 (11-1-5 67.65%),17 (1.00),←,
24,"Misiti, Joe",18y 270d,20 (13-1-6 67.50%),9 (0.45),←,
10,"ODonnell, Gary",28y 86d,131 (82-1-48 62.98%),47 (0.36),←,
47,"Olarenshaw, Ricky",20y 186d,10 (9-0-1 90.00%),5 (0.50),←,
3,"Salmon, Paul",28y 198d,176 (107-1-68 61.08%),432 (2.45),←,
19,"Somerville, Peter",25y 29d,60 (37-0-23 61.67%),52 (0.87),←,
12,"Symons, Michael",21y 324d,18 (14-0-4 77.78%),21 (1.17),←,
26,"Thompson, Mark",29y 260d,166 (108-2-56 65.66%),48 (0.29),←,
21,"Wallis, Dean",23y 344d,57 (32-1-24 57.02%),21 (0.37),←,
4,"Wanganeen, Gavin",20y 49d,56 (32-1-23 58.04%),26 (0.46),←,
32,"Watson, Tim",32y 24d,294 (185-3-106 63.44%),327 (1.11),←,
Totals,Totals,24y 195d,1616 (1020-17-579 63.12%),1570 (0.97),,
C,"Sheedy, Kevin",45y 225d,301 (197-2-102 65.78%),,←,
