Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
45,"Bond, Chris",4,1,4,8,,,,3.0,,,,,2.0,1.0,,,,,,,,,
22,"Bower, Nathan",11,2,1,12,1,,,4.0,,,,,3.0,,,,,,,,,,
21,"Bulluss, Paul",11,5,6,17,,,,1.0,,,,,2.0,3.0,,,,,,,,,
9,"Campbell, Wayne",24,7,11,35,,,,2.0,,,,,2.0,,,,,,,,,,
44,"Daffy, Nick",16,4,3,19,,,1.0,,,,,,,,,,,,,,,,
37,"Esler, Ty",6,2,4,10,,,25.0,1.0,,,,,5.0,3.0,,,,,,,,,
30,"Free, Tony",21,4,3,24,,,,4.0,,,,,3.0,2.0,,,,,,,,,
34,"Hogg, Jeff",5,3,5,10,1,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
31,"Howat, John",7,3,2,9,,,,,,,,,1.0,1.0,,,,,,,,,
48,"Kellaway, Duncan",8,2,6,14,,,,3.0,,,,,3.0,1.0,,,,,,,,,
33,"Knights, Matthew",15,3,10,25,,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
4,"Lambert, Craig",14,6,15,29,,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
26,"Leys, Brian",11,2,4,15,,,,2.0,,,,,5.0,3.0,,,,,,,,,
43,"Livingstone, Tim",12,2,3,15,,,,5.0,,,,,1.0,2.0,,,,,,,,,
27,"Maxfield, Stuart",12,2,1,13,2,1.0,,2.0,,,,,3.0,1.0,,,,,,,,,
28,"McQueen, Mark",3,1,3,6,,,,1.0,,,,,,,,,,,,,,,
29,"Menegola, Todd",4,2,1,5,,,,,,,,,,,,,,,,,,,
12,"Richardson, Matthew",4,1,4,8,,1.0,,,,,,,,,,,,,,,,,
46,"Thiessen, James",10,3,9,19,,,,1.0,,,,,,,,,,,,,,,
41,"Turner, Scott",8,4,6,14,,,1.0,2.0,,,,,2.0,5.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,59,101,307,4,8.0,27.0,36.0,,,,,36.0,28.0,,,,,,,,,
Opposition,Opposition,267,87,164,431,26,15.0,24.0,31.0,,,,,28.0,36.0,6.0,,,,,,,,
