Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
10,"Ashcroft, Marcus",26y 304d,192 (67-4-121 35.94%),105 (0.55),40 (14-2-24 37.50%),21 (0.52)
34,"Bamford, Scott",24y 33d,41 (6-2-33 17.07%),18 (0.44),19 (5-2-12 31.58%),12 (0.63)
17,"Bartlett, Trent",21y 242d,32 (15-2-15 50.00%),5 (0.16),10 (2-1-7 25.00%),4 (0.40)
9,"Boyd, Brad",26y 350d,72 (17-0-55 23.61%),49 (0.68),2 (1-0-1 50.00%),
36,"Bradshaw, Daniel",19y 247d,31 (13-1-17 43.55%),48 (1.55),28 (10-1-17 37.50%),48 (1.71)
37,"Carter, Nick",20y 89d,21 (1-0-20 4.76%),5 (0.24),4 (0-0-4 0.00%),1 (0.25)
1,"Champion, Richard",30y 103d,151 (57-3-91 38.74%),58 (0.38),32 (13-1-18 42.19%),21 (0.66)
16,"Clarke, Matthew",24y 311d,104 (47-2-55 46.15%),15 (0.14),35 (11-1-23 32.86%),9 (0.26)
40,"Clayton, Shane",19y 275d,18 (2-0-16 11.11%),1 (0.06),5 (1-0-4 20.00%),
14,"Dickfos, Danny",27y 299d,59 (30-3-26 53.39%),,37 (14-2-21 40.54%),
32,"Hart, Shaun",27y 70d,136 (50-2-84 37.50%),102 (0.75),34 (13-1-20 39.71%),21 (0.62)
19,"Hilton, Rory",19y 102d,9 (3-0-6 33.33%),3 (0.33),←,
41,"Kennedy, Matthew",28y 172d,142 (48-2-92 34.51%),26 (0.18),29 (9-1-19 32.76%),1 (0.03)
44,"Lappin, Nigel",22y 35d,97 (46-3-48 48.97%),63 (0.65),36 (14-2-20 41.67%),23 (0.64)
15,"Lawrence, Steven",22y 68d,37 (13-2-22 37.84%),20 (0.54),24 (7-2-15 33.33%),19 (0.79)
23,"Leppitsch, Justin",22y 298d,79 (35-3-41 46.20%),133 (1.68),35 (13-2-20 40.00%),75 (2.14)
4,"McRae, Craig",24y 307d,69 (34-2-33 50.72%),87 (1.26),30 (13-2-15 46.67%),31 (1.03)
28,"Robbins, Ben",21y 211d,26 (8-2-16 34.62%),5 (0.19),21 (5-2-14 28.57%),4 (0.19)
5,"Scott, Brad",22y 84d,37 (12-1-24 33.78%),11 (0.30),15 (4-1-10 30.00%),5 (0.33)
22,"Scott, Chris",22y 84d,76 (35-2-39 47.37%),37 (0.49),21 (8-1-12 40.48%),14 (0.67)
35,"Trask, Nick",20y 170d,12 (4-0-8 33.33%),3 (0.25),←,
33,"White, Darryl",25y 44d,126 (52-4-70 42.86%),126 (1.00),36 (13-2-21 38.89%),20 (0.56)
Totals,Totals,23y 244d,1567 (595-40-932 37.97%),920 (0.59),,
C,"Merrett, Roger",38y 98d,6 (2-1-3 41.67%),,←,
