Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
18,"Banfield, Todd",21y 319d,48 (12-0-36 25.00%),56 (1.17),←,
20,"Black, Simon",33y 39d,302 (164-4-134 54.97%),165 (0.55),←,
16,"Brown, Jonathan",30y 196d,215 (127-3-85 59.77%),506 (2.35),←,
39,"Drummond, Josh",29y 23d,83 (37-2-44 45.78%),32 (0.39),←,
41,"Golby, Mitch",20y 222d,15 (4-0-11 26.67%),,←,
11,"Hanley, Pearce",23y 179d,41 (9-0-32 21.95%),8 (0.20),←,
2,"Harwood, Ryan",20y 279d,17 (4-0-13 23.53%),4 (0.24),←,
12,"Hawksley, James",23y 97d,29 (9-1-19 32.76%),4 (0.14),←,
28,"Karnezis, Patrick",20y 19d,14 (2-0-12 14.29%),19 (1.36),←,
5,"Longer, Billy",19y,3 (0-0-3 0.00%),,←,
36,"Maguire, Matt",27y 348d,135 (65-1-69 48.52%),19 (0.14),36 (11-0-25 30.56%),
9,"McGrath, Ashley",28y 358d,183 (87-2-94 48.09%),138 (0.75),←,
40,"McKeever, Niall",23y 86d,13 (3-0-10 23.08%),1 (0.08),←,
21,"Merrett, Daniel",27y 152d,120 (49-3-68 42.08%),24 (0.20),←,
24,"Patfull, Joel",27y 157d,124 (48-3-73 39.92%),21 (0.17),←,
4,"Polec, Jared",19y 213d,10 (2-0-8 20.00%),7 (0.70),←,
31,"Polkinghorne, James",23y 112d,66 (23-1-42 35.61%),38 (0.58),←,
29,"Raines, Andrew",26y 65d,86 (25-1-60 29.65%),3 (0.03),30 (7-0-23 23.33%),2 (0.07)
30,"Redden, Jack",21y 155d,61 (19-1-41 31.97%),25 (0.41),←,
10,"Rich, Daniel",21y 340d,69 (25-1-43 36.96%),40 (0.58),←,
38,"Rockliff, Tom",22y 80d,47 (10-0-37 21.28%),22 (0.47),←,
15,"Zorko, Dayne",23y 93d,1 (0-0-1 0.00%),,←,
Totals,Totals,24y 111d,1682 (724-23-935 43.04%),1132 (0.67),,
C,"Voss, Michael",36y 310d,75 (27-1-47 36.67%),,←,
