North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",22y 117d,20 (9-1-10 47.50%),16 (0.80),←,
28,"Bastinac, Ryan",19y 40d,18 (8-0-10 44.44%),4 (0.22),←,
10,"Cunnington, Ben",19y 32d,14 (7-0-7 50.00%),1 (0.07),←,
27,"Edwards, Aaron",26y 152d,50 (27-1-22 55.00%),63 (1.26),46 (23-1-22 51.09%),61 (1.33)
11,"Firrito, Michael",26y 247d,145 (70-2-73 48.97%),25 (0.17),←,
22,"Goldstein, Todd",22y 31d,34 (16-1-17 48.53%),19 (0.56),←,
24,"Greenwood, Levi",21y 163d,24 (10-1-13 43.75%),4 (0.17),←,
6,"Hansen, Lachlan",21y 349d,47 (21-1-25 45.74%),30 (0.64),←,
39,"Harding, Leigh",29y 97d,137 (61-3-73 45.62%),157 (1.15),←,
29,"Harvey, Brent",32y 79d,297 (160-3-134 54.38%),338 (1.14),←,
2,"Lower, Ed",23y 39d,42 (23-1-18 55.95%),16 (0.38),←,
34,"Macmillan, Jamie",18y 312d,2 (0-0-2 0.00%),,←,
1,"McIntosh, Hamish",25y 331d,95 (39-2-54 42.11%),48 (0.51),←,
42,"McMahon, Scott",24y 60d,64 (31-1-32 49.22%),25 (0.39),←,
3,"Rawlings, Brady",29y 52d,219 (108-2-109 49.77%),60 (0.27),←,
18,"Smith, Josh",24y 149d,11 (5-0-6 45.45%),2 (0.18),←,
46,"Speight, Ben",20y 91d,2 (0-0-2 0.00%),1 (0.50),←,
9,"Swallow, Andrew",23y 60d,80 (34-1-45 43.13%),40 (0.50),←,
12,"Thomas, Lindsay",22y 154d,70 (31-2-37 45.71%),91 (1.30),←,
16,"Thompson, Scott",24y 84d,46 (15-2-29 34.78%),,←,
43,"White, Marcus",19y 281d,1 (0-0-1 0.00%),,←,
19,"Wright, Sam",20y 17d,20 (8-0-12 40.00%),13 (0.65),←,
Totals,Totals,23y 167d,1438 (683-24-731 47.50%),953 (0.66),,
C,"Scott, Brad",34y 90d,18 (8-0-10 44.44%),,←,
