Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",23y 184d,71 (38-2-31 54.93%),4 (0.06),←,
25,"Chaplin, Troy",29y 174d,203 (94-1-108 46.55%),14 (0.07),63 (39-0-24 61.90%),4 (0.06)
9,"Cotchin, Trent",25y 131d,150 (74-2-74 50.00%),91 (0.61),←,
3,"Deledio, Brett",28y 120d,228 (101-5-122 45.39%),166 (0.73),←,
5,"Ellis, Brandon",22y 13d,84 (47-1-36 56.55%),32 (0.38),←,
6,"Grigg, Shaun",27y 119d,143 (70-2-71 49.65%),66 (0.46),100 (52-2-46 53.00%),56 (0.56)
14,"Houli, Bachar",27y 96d,133 (66-3-64 50.75%),30 (0.23),107 (56-2-49 53.27%),21 (0.20)
28,"Hunt, Taylor",24y 284d,82 (61-0-21 74.39%),20 (0.24),19 (12-0-7 63.16%),1 (0.05)
48,"Lambert, Kane",23y 263d,9 (6-0-3 66.67%),4 (0.44),←,
35,"Lennon, Ben",20y 42d,13 (6-0-7 46.15%),7 (0.54),←,
27,"Lloyd, Sam",25y 166d,17 (8-0-9 47.06%),20 (1.18),←,
20,"Maric, Ivan",29y 224d,150 (86-1-63 57.67%),58 (0.39),73 (43-1-29 59.59%),30 (0.41)
4,"Martin, Dustin",24y 51d,127 (61-2-64 48.82%),136 (1.07),←,
33,"McIntosh, Kamdyn",21y 135d,19 (12-0-7 63.16%),7 (0.37),←,
26,"Miles, Anthony",23y 169d,42 (22-0-20 52.38%),11 (0.26),32 (21-0-11 65.63%),10 (0.31)
38,"Morris, Steven",26y 228d,77 (42-1-34 55.19%),11 (0.14),←,
1,"Newman, Chris",33y 90d,264 (102-5-157 39.58%),52 (0.20),←,
18,"Rance, Alex",25y 311d,126 (57-2-67 46.03%),8 (0.06),←,
8,"Riewoldt, Jack",26y 289d,176 (78-4-94 45.45%),427 (2.43),←,
19,"Thomas, Matt",28y 170d,101 (35-1-65 35.15%),35 (0.35),14 (8-0-6 57.14%),5 (0.36)
29,"Vickery, Ty",25y 77d,98 (46-2-50 47.96%),119 (1.21),←,
31,"Vlastuin, Nick",21y 119d,57 (33-0-24 57.89%),14 (0.25),←,
Totals,Totals,25y 223d,2370 (1145-34-1191 48.31%),1332 (0.56),,
C,"Hardwick, Damien",42y 363d,131 (63-2-66 48.85%),,←,
