Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",23y 309d,108 (55-1-52 51.39%),7 (0.06),←,
14,"Bedford, Toby",24y 334d,67 (44-0-23 65.67%),36 (0.54),49 (32-0-17 65.31%),27 (0.55)
32,"Briggs, Kieren",25y 202d,56 (33-0-23 58.93%),10 (0.18),←,
44,"Buckley, Jack",27y 130d,73 (40-1-32 55.48%),1 (0.01),←,
5,"Cadman, Aaron",21y 54d,42 (26-0-16 61.90%),43 (1.02),←,
17,"Callaghan, Finn",22y,57 (31-0-26 54.39%),9 (0.16),←,
12,"Green, Tom",24y 93d,98 (48-1-49 49.49%),40 (0.41),←,
4,"Greene, Toby",31y 213d,246 (119-2-125 48.78%),391 (1.59),←,
27,"Himmelberg, Harry",28y 353d,184 (101-2-81 55.43%),161 (0.88),←,
23,"Hogan, Jesse",30y 73d,169 (81-0-88 47.93%),368 (2.18),79 (40-0-39 50.63%),198 (2.51)
39,"Idun, Connor",24y 271d,100 (52-1-47 52.50%),,←,
2,"Jones, Darcy",21y 23d,21 (12-0-9 57.14%),18 (0.86),←,
22,"Kelly, Josh",30y 73d,222 (117-3-102 53.38%),140 (0.63),←,
31,"McMullin, Toby",20y 263d,20 (12-0-8 60.00%),7 (0.35),←,
33,"OHalloran, Xavier",24y 289d,73 (37-1-35 51.37%),27 (0.37),←,
26,"Riccardi, Jake",25y 170d,73 (38-0-35 52.05%),92 (1.26),←,
18,"Stone, Conor",23y 4d,20 (9-0-11 45.00%),4 (0.20),←,
20,"Stringer, Jake",31y 1d,217 (106-1-110 49.08%),370 (1.71),5 (2-0-3 40.00%),3 (0.60)
15,"Taylor, Sam",25y 356d,118 (65-0-53 55.08%),2 (0.02),←,
1,"Thomas, Harvey",19y 261d,25 (15-0-10 60.00%),12 (0.48),←,
8,"Ward, Callan",35y 16d,322 (146-4-172 45.96%),160 (0.50),262 (114-4-144 44.27%),127 (0.48)
10,"Wehr, Jacob",26y 295d,32 (16-0-16 50.00%),6 (0.19),←,
6,"Whitfield, Lachie",30y 282d,241 (121-4-116 51.04%),71 (0.29),←,
Totals,Totals,26y 18d,2584 (1324-21-1239 51.24%),1975 (0.76),,
C,"Kingsley, Adam",49y 249d,58 (34-0-24 58.62%),,←,
