Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",30y 27d,130 (82-1-47 63.46%),7 (0.05),112 (75-1-36 67.41%),3 (0.03)
20,"Brogan, Dean",26y 236d,63 (46-1-16 73.81%),26 (0.41),←,
7,"Burgoyne, Peter",27y 190d,170 (100-3-67 59.71%),172 (1.01),←,
8,"Burgoyne, Shaun",22y 290d,77 (60-0-17 77.92%),82 (1.06),←,
25,"Cassisi, Domenic",22y 319d,62 (44-1-17 71.77%),25 (0.40),←,
35,"Cornes, Chad",25y 268d,137 (89-1-47 65.33%),114 (0.83),←,
18,"Cornes, Kane",22y 214d,88 (61-1-26 69.89%),45 (0.51),←,
17,"Dew, Stuart",25y 354d,155 (91-3-61 59.68%),222 (1.43),←,
10,"Francou, Josh",31y,152 (79-4-69 53.29%),72 (0.47),←,
29,"Kingsley, Adam",29y 352d,161 (94-3-64 59.32%),43 (0.27),←,
5,"Lade, Brendon",29y 28d,143 (84-3-56 59.79%),119 (0.83),←,
22,"Mahoney, Josh",27y 280d,62 (32-0-30 51.61%),43 (0.69),32 (22-0-10 68.75%),33 (1.03)
3,"Montgomery, Brett",32y 67d,181 (115-3-63 64.36%),102 (0.56),121 (75-2-44 62.81%),48 (0.40)
41,"Pearce, Danyle",19y 122d,2 (1-0-1 50.00%),3 (1.50),←,
36,"Pettigrew, Michael",20y 144d,11 (6-0-5 54.55%),6 (0.55),←,
15,"Pickett, Byron",27y 361d,172 (113-0-59 65.70%),159 (0.92),52 (39-0-13 75.00%),78 (1.50)
16,"Tredrea, Warren",26y 226d,174 (105-2-67 60.92%),400 (2.30),←,
2,"Wakelin, Darryl",30y 361d,221 (126-2-93 57.47%),12 (0.05),106 (73-1-32 69.34%),4 (0.04)
42,"Walsh, Peter",29y 14d,122 (60-1-61 49.59%),34 (0.28),18 (9-1-8 52.78%),3 (0.17)
4,"Wanganeen, Gavin",32y 50d,294 (176-6-112 60.88%),196 (0.67),167 (103-3-61 62.57%),133 (0.80)
24,"White, Damon",21y 356d,16 (9-1-6 59.38%),14 (0.88),←,
21,"Wilson, Michael",28y 259d,148 (80-4-64 55.41%),44 (0.30),←,
Totals,Totals,26y 322d,2741 (1653-40-1048 60.31%),1940 (0.71),,
C,"Williams, Mark",46y 351d,162 (101-2-59 62.96%),,←,
