Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
40,"Bentick, Adam",14,6,6,20,1,,,6.0,,3.0,5.0,4.0,1.0,2.0,,8.0,12.0,,,1.0,,,73.0
19,"Betts, Eddie",6,1,2,8,1,,,6.0,,1.0,1.0,,2.0,,,6.0,2.0,,,1.0,,2.0,82.0
27,"Bryan, Chris",6,3,1,7,,,5.0,2.0,,3.0,2.0,4.0,1.0,1.0,,3.0,4.0,,1.0,2.0,,,38.0
16,"Camporeale, Scott",20,3,5,25,,,,1.0,8.0,4.0,2.0,4.0,,1.0,,6.0,17.0,,,1.0,,,100.0
44,"Carrazzo, Andrew",6,3,4,10,,,,2.0,2.0,,,1.0,1.0,,,4.0,7.0,,,2.0,,,61.0
22,"Chambers, Callum",6,4,3,9,,2.0,,5.0,,,1.0,3.0,,1.0,,3.0,5.0,,,,,,74.0
25,"Fevola, Brendan",8,5,1,9,2,,,1.0,,5.0,,2.0,2.0,1.0,,4.0,5.0,1.0,1.0,,,,100.0
14,"Fisher, Brad",8,7,2,10,,,,1.0,,5.0,,,,,,,10.0,,1.0,1.0,,,76.0
11,"French, Barnaby",5,3,4,9,1,,14.0,2.0,2.0,,3.0,2.0,,2.0,,5.0,3.0,2.0,1.0,2.0,,,65.0
43,"Koutoufides, Anthony",7,3,5,12,1,2.0,,4.0,2.0,2.0,3.0,2.0,,,,6.0,5.0,,1.0,1.0,,,96.0
12,"Lappin, Matthew",17,9,4,21,3,1.0,,5.0,2.0,3.0,,3.0,4.0,1.0,,7.0,14.0,,2.0,3.0,2.0,1.0,100.0
21,"Longmuir, Troy",1,1,,1,,,,1.0,,,,1.0,,1.0,,,1.0,,1.0,2.0,,,58.0
20,"McGrath, Cory",8,4,4,12,,,,3.0,2.0,2.0,2.0,1.0,,,,6.0,6.0,,,1.0,,,100.0
3,"Morrell, Digby",1,1,3,4,,,,,,1.0,,,,,,2.0,3.0,,,,,,23.0
29,"Scotland, Heath",10,5,4,14,1,1.0,,3.0,,3.0,1.0,2.0,,1.0,,7.0,8.0,1.0,1.0,3.0,,,87.0
6,"Simpson, Kade",11,6,6,17,1,1.0,,3.0,1.0,9.0,3.0,4.0,2.0,2.0,,9.0,9.0,1.0,1.0,5.0,2.0,3.0,100.0
24,"Stevens, Nick",8,2,2,10,,1.0,,3.0,1.0,3.0,1.0,2.0,1.0,,,3.0,7.0,,,2.0,,,87.0
15,"Teague, David",8,3,3,11,,,,4.0,4.0,2.0,,4.0,,2.0,,7.0,4.0,1.0,,3.0,,,100.0
32,"Thornton, Bret",9,4,1,10,,,,,1.0,,,,,,,3.0,5.0,1.0,,5.0,,,100.0
30,"Waite, Jarrad",12,4,4,16,4,,,4.0,1.0,3.0,1.0,4.0,3.0,1.0,2.0,9.0,6.0,,1.0,1.0,,2.0,100.0
8,"Whitnall, Lance",10,2,4,14,,,1.0,2.0,11.0,,,1.0,,1.0,,4.0,8.0,,,11.0,1.0,,100.0
34,"Wiggins, Simon",6,4,5,11,1,,,1.0,,2.0,2.0,3.0,,,,7.0,4.0,2.0,,4.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,83,73,260,16,13.0,20.0,59.0,37.0,51.0,27.0,47.0,17.0,17.0,2.0,109.0,145.0,9.0,11.0,51.0,5.0,8.0,
Opposition,Opposition,193,84,111,304,18,15.0,40.0,42.0,38.0,55.0,43.0,48.0,17.0,17.0,4.0,116.0,186.0,10.0,15.0,49.0,16.0,11.0,
