Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",10,9,6,16,3,,,4.0,,2.0,,5.0,3.0,3.0,,5.0,13.0,,2.0,2.0,,,89.0
24,"Bews, Jed",4,2,6,10,,,,2.0,1.0,1.0,,1.0,,,,3.0,7.0,,,2.0,,,84.0
46,"Blicavs, Mark",6,6,18,24,,,7.0,4.0,3.0,1.0,2.0,,,,,7.0,18.0,1.0,,3.0,,,86.0
23,"Caddy, Josh",6,2,18,24,2,1.0,3.0,6.0,,3.0,2.0,4.0,,2.0,,10.0,14.0,,1.0,,,1.0,78.0
18,"Cowan, Josh",5,3,10,15,,,,10.0,,1.0,1.0,1.0,1.0,,,5.0,10.0,,,1.0,,,85.0
35,"Dangerfield, Patrick",20,3,12,32,,1.0,1.0,4.0,,16.0,10.0,2.0,2.0,1.0,3.0,17.0,16.0,,,,1.0,6.0,85.0
22,"Duncan, Mitch",9,2,6,15,1,,,6.0,3.0,4.0,3.0,2.0,2.0,1.0,,6.0,11.0,,,,,1.0,89.0
44,"Enright, Corey",6,2,8,14,,,,5.0,,2.0,2.0,3.0,,1.0,,9.0,8.0,,,2.0,,1.0,87.0
29,"Guthrie, Cameron",10,4,12,22,,,,5.0,2.0,2.0,3.0,2.0,1.0,,,7.0,14.0,,,2.0,,1.0,71.0
26,"Hawkins, Tom",10,9,3,13,6,1.0,,,,1.0,,2.0,,1.0,,8.0,5.0,5.0,7.0,1.0,,,89.0
8,"Kolodjashnij, Jake",2,2,1,3,,,,2.0,,,,2.0,,,,1.0,2.0,1.0,,3.0,,,56.0
13,"Lonergan, Tom",9,5,1,10,,,,2.0,1.0,,,,2.0,,,5.0,6.0,2.0,,1.0,,,92.0
4,"Mackie, Andrew",13,7,3,16,,,,2.0,8.0,1.0,,1.0,3.0,,,3.0,11.0,1.0,1.0,6.0,,,70.0
6,"McCarthy, Lincoln",13,4,5,18,1,,,4.0,1.0,3.0,,4.0,2.0,2.0,,7.0,10.0,,2.0,,,3.0,76.0
27,"Menegola, Sam",15,7,12,27,3,,1.0,1.0,3.0,5.0,2.0,4.0,,1.0,1.0,9.0,18.0,,1.0,3.0,,1.0,82.0
10,"Menzel, Daniel",15,7,7,22,4,,,1.0,2.0,2.0,2.0,2.0,,,,9.0,13.0,3.0,2.0,,,1.0,85.0
32,"Motlop, Steven",10,3,2,12,2,,,7.0,,3.0,,4.0,2.0,1.0,,4.0,8.0,,1.0,,2.0,2.0,86.0
36,"Ruggles, Tom",14,4,8,22,,,,1.0,4.0,,1.0,2.0,,,,8.0,13.0,1.0,,4.0,,1.0,84.0
14,"Selwood, Joel",17,4,19,36,1,2.0,,4.0,1.0,8.0,6.0,4.0,1.0,,2.0,16.0,20.0,,1.0,1.0,,1.0,82.0
9,"Smith, Zac",3,,5,8,,1.0,22.0,3.0,,,6.0,1.0,1.0,1.0,,8.0,,,,3.0,,,73.0
1,"Stanley, Rhys",10,5,9,19,,2.0,8.0,,,3.0,1.0,1.0,,,,8.0,12.0,2.0,2.0,2.0,,,76.0
7,"Taylor, Harry",12,9,8,20,1,,,1.0,4.0,1.0,,3.0,,1.0,,7.0,12.0,2.0,,9.0,,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,99,179,398,24,11.0,42.0,74.0,33.0,59.0,41.0,50.0,20.0,15.0,6.0,162.0,241.0,18.0,20.0,45.0,3.0,19.0,
Opposition,Opposition,177,67,181,358,6,8.0,45.0,65.0,33.0,43.0,31.0,58.0,15.0,20.0,,126.0,216.0,7.0,6.0,42.0,10.0,4.0,
