Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",14,4,9,23,1,,,1.0,,,,,,,,,,,,,,,
26,"Bickley, Mark",8,4,8,16,,,,3.0,,,,,,2.0,,,,,,,,,
34,"Hart, Ben",19,4,3,22,,,1.0,1.0,,,,,1.0,,,,,,,,,,
29,"Ingerson, Anthony",5,2,3,8,,1.0,2.0,,,,,,2.0,2.0,,,,,,,,,
35,"Jameson, Rod",5,1,1,6,,,1.0,,,,,,1.0,,,,,,,,,,
31,"Kluzek, Matthew",2,1,1,3,1,,,2.0,,,,,,,,,,,,,,,
13,"Lee, Scott",12,4,3,15,,,,3.0,,,,,2.0,1.0,,,,,,,,,
27,"Liptak, Matthew",7,1,4,11,,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,
18,"Maynard, Rodney",8,1,11,19,,,,2.0,,,,,3.0,1.0,,,,,,,,,
10,"McDermott, Chris",12,1,13,25,,1.0,,3.0,,,,,,5.0,,,,,,,,,
11,"McGuinness, Tony",11,,4,15,,,,2.0,,,,,3.0,,,,,,,,,,
28,"McKinnon, Martin",8,2,5,13,,,,2.0,,,,,,,,,,,,,,,
6,"Modra, Tony",3,1,1,4,1,1.0,,,,,,,1.0,1.0,,,,,,,,,
16,"Pesch, Nick",4,,1,5,,,,1.0,,,,,,,,,,,,,,,
15,"Pittman, David",5,4,5,10,,,3.0,1.0,,,,,2.0,3.0,,,,,,,,,
20,"Powell, Matthew",,,2,2,,,,,,,,,,1.0,,,,,,,,,
52,"Rehn, Shaun",10,12,12,22,,,17.0,5.0,,,,,2.0,3.0,,,,,,,,,
32,"Ricciuto, Mark",6,4,9,15,,,,1.0,,,,,,2.0,,,,,,,,,
7,"Smart, Nigel",5,2,4,9,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
33,"Weidemann, Wayne",8,1,7,15,,,,3.0,,,,,3.0,2.0,,,,,,,,,
44,"Wellman, Sean",5,2,5,10,1,1.0,1.0,,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,157,51,111,268,4,10.0,26.0,32.0,,,,,22.0,29.0,,,,,,,,,
Opposition,Opposition,221,80,103,324,17,16.0,19.0,39.0,,,,,29.0,22.0,6.0,,,,,,,,
