Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Amon, Karl",10,3,4,14,,,,1.0,,3.0,1.0,1.0,,1.0,,2.0,13.0,,1.0,,2.0,2.0,68.0
1,"Boak, Travis",10,5,14,24,1,,,4.0,1.0,4.0,5.0,4.0,,2.0,,9.0,16.0,,1.0,1.0,,1.0,73.0
33,"Byrne-Jones, Darcy",18,8,5,23,1,,,1.0,3.0,4.0,1.0,4.0,4.0,1.0,,6.0,17.0,,,2.0,1.0,,91.0
22,"Dixon, Charlie",5,5,7,12,5,,1.0,1.0,,,,2.0,2.0,2.0,2.0,4.0,8.0,,4.0,2.0,,1.0,96.0
7,"Ebert, Brad",10,5,10,20,,1.0,,8.0,1.0,2.0,3.0,5.0,1.0,3.0,,4.0,16.0,,,1.0,,,80.0
9,"Gray, Robbie",11,6,17,28,1,,,5.0,,2.0,4.0,6.0,1.0,3.0,1.0,13.0,17.0,,2.0,2.0,,2.0,88.0
46,"Gray, Sam",11,6,9,20,,,,9.0,1.0,4.0,3.0,2.0,2.0,2.0,,9.0,12.0,1.0,,,,,79.0
8,"Hartlett, Hamish",10,6,9,19,1,,,2.0,7.0,1.0,1.0,2.0,1.0,,,7.0,13.0,1.0,,4.0,,,92.0
36,"Hombsch, Jack",9,7,4,13,,,,,3.0,1.0,,,,,,3.0,10.0,2.0,,9.0,,1.0,81.0
32,"Howard, Dougal",7,3,6,13,1,2.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,,6.0,7.0,1.0,1.0,5.0,,1.0,93.0
24,"Impey, Jarman",7,3,4,11,2,,,3.0,,3.0,1.0,4.0,1.0,1.0,,4.0,8.0,,,,2.0,,60.0
48,"Krakouer, Nathan",10,4,2,12,1,,,2.0,3.0,2.0,,1.0,1.0,,,3.0,9.0,,,2.0,,,74.0
3,"Neade, Jake",7,1,6,13,1,,,4.0,,4.0,,2.0,1.0,,,4.0,8.0,,,,,,78.0
13,"OShea, Cameron",7,2,4,11,,,,1.0,2.0,3.0,,3.0,,2.0,,,10.0,,,3.0,1.0,1.0,95.0
29,"Pittard, Jasper",15,6,7,22,,,,1.0,4.0,2.0,,2.0,,1.0,,4.0,15.0,1.0,1.0,3.0,2.0,2.0,90.0
21,"Polec, Jared",5,2,7,12,,1.0,,2.0,2.0,2.0,,,,,,1.0,11.0,,1.0,2.0,1.0,,77.0
14,"Stewart, Paul",1,,9,10,,,,2.0,,,,,1.0,,,5.0,5.0,,,2.0,,1.0,78.0
12,"Trengove, Jackson",7,1,5,12,,,10.0,2.0,,1.0,2.0,1.0,,,,5.0,6.0,,,1.0,,,80.0
39,"Westhoff, Justin",11,8,12,23,,,4.0,,3.0,4.0,4.0,1.0,3.0,1.0,,11.0,11.0,3.0,,4.0,1.0,1.0,92.0
16,"Wines, Ollie",5,4,17,22,,,2.0,2.0,,2.0,4.0,4.0,,2.0,,8.0,14.0,1.0,1.0,1.0,,1.0,70.0
20,"Wingard, Chad",17,4,9,26,2,4.0,,5.0,,4.0,1.0,3.0,2.0,1.0,3.0,10.0,17.0,,2.0,2.0,,2.0,93.0
40,"Young, Aaron",11,3,6,17,2,2.0,,3.0,,5.0,2.0,1.0,,,,6.0,11.0,1.0,1.0,1.0,,1.0,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,92,173,377,18,13.0,20.0,61.0,30.0,54.0,33.0,49.0,21.0,23.0,6.0,124.0,254.0,11.0,15.0,47.0,10.0,17.0,
Opposition,Opposition,196,97,163,359,10,16.0,55.0,46.0,31.0,53.0,32.0,48.0,22.0,21.0,,132.0,230.0,14.0,13.0,47.0,6.0,8.0,
