Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",16,8,5,21,2,4.0,,,1.0,10.0,4.0,,,1.0,,4.0,18.0,,3.0,2.0,2.0,,
10,"Ashcroft, Marcus",8,4,6,14,,,,1.0,2.0,3.0,2.0,2.0,2.0,,,6.0,8.0,,,1.0,2.0,,
20,"Black, Simon",15,5,12,27,1,2.0,,3.0,,4.0,7.0,2.0,1.0,1.0,,13.0,14.0,1.0,1.0,,2.0,,
36,"Bradshaw, Daniel",3,1,,3,1,,,2.0,,,,,2.0,3.0,,2.0,1.0,,,1.0,,,
16,"Brown, Jonathan",9,5,1,10,4,1.0,,,,2.0,,,2.0,2.0,,3.0,7.0,1.0,2.0,1.0,,,
30,"Copeland, Robert",10,7,6,16,1,1.0,,3.0,,3.0,,,,1.0,,2.0,14.0,,2.0,3.0,,,
32,"Hart, Shaun",11,5,4,15,,,,2.0,,5.0,3.0,1.0,1.0,1.0,,6.0,9.0,,,4.0,1.0,,
2,"Johnson, Chris",13,5,9,22,,,1.0,,1.0,2.0,2.0,2.0,1.0,,,7.0,15.0,,,3.0,2.0,,
27,"Keating, Clark",4,,1,5,1,,20.0,5.0,2.0,2.0,,2.0,1.0,2.0,,2.0,1.0,,,2.0,,,
41,"Kennedy, Matthew",3,4,1,4,,,,1.0,,1.0,,,,,,,4.0,,,,,,
44,"Lappin, Nigel",17,13,12,29,3,,1.0,1.0,3.0,4.0,1.0,,,,,4.0,26.0,,2.0,1.0,6.0,,
23,"Leppitsch, Justin",2,1,1,3,,,,,6.0,,,,1.0,,,2.0,1.0,,,8.0,,,
43,"McDonald, Beau",2,2,,2,,1.0,11.0,1.0,,,,,,,,2.0,1.0,1.0,2.0,,,,
4,"McRae, Craig",8,2,3,11,,2.0,,1.0,,3.0,,1.0,1.0,1.0,,5.0,6.0,,1.0,,2.0,,
15,"Michael, Mal",7,5,9,16,,,,2.0,2.0,2.0,,,2.0,,,8.0,8.0,,,1.0,1.0,,
8,"Notting, Tim",4,3,5,9,1,,,,,2.0,1.0,,,,,2.0,7.0,,,1.0,,,
13,"Pike, Martin",10,4,10,20,,,,1.0,2.0,4.0,2.0,1.0,,,,8.0,11.0,,,1.0,,,
6,"Power, Luke",9,2,3,12,,,,3.0,1.0,4.0,2.0,,2.0,,,9.0,5.0,,,2.0,,,
5,"Scott, Brad",10,7,7,17,1,,,3.0,,3.0,2.0,,,,,6.0,11.0,,,,,,
22,"Scott, Chris",20,10,9,29,2,2.0,,1.0,2.0,5.0,1.0,2.0,2.0,1.0,,7.0,22.0,1.0,3.0,2.0,2.0,,
3,"Voss, Michael",20,9,5,25,3,2.0,,3.0,2.0,4.0,6.0,3.0,2.0,,,11.0,13.0,3.0,5.0,1.0,,,
33,"White, Darryl",6,6,11,17,,,,1.0,2.0,1.0,,1.0,,1.0,,8.0,9.0,3.0,,3.0,4.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,108,120,327,20,16.0,33.0,34.0,26.0,64.0,33.0,17.0,20.0,14.0,,117.0,211.0,10.0,21.0,37.0,24.0,,
Opposition,Opposition,178,84,144,322,10,8.0,25.0,22.0,38.0,40.0,31.0,16.0,14.0,20.0,,106.0,214.0,11.0,14.0,13.0,17.0,,
