Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
10,"Betheras, Rupert",26y 281d,73 (30-0-43 41.10%),25 (0.34),←,
17,"Burns, Scott",27y 251d,135 (55-1-79 41.11%),61 (0.45),←,
8,"Clement, James",25y 361d,126 (49-0-77 38.89%),46 (0.37),42 (23-0-19 54.76%),8 (0.19)
34,"Cloke, Jason",20y 117d,21 (13-0-8 61.90%),2 (0.10),←,
1,"Davis, Leon",21y 75d,53 (24-0-29 45.28%),59 (1.11),←,
19,"Davis, Nick",22y 154d,68 (28-0-40 41.18%),81 (1.19),←,
25,"Fraser, Josh",20y 238d,64 (31-0-33 48.44%),57 (0.89),←,
9,"Freeborn, Glenn",29y 206d,132 (70-0-62 53.03%),67 (0.51),77 (32-0-45 41.56%),40 (0.52)
6,"Holland, Brodie",22y 240d,71 (28-0-43 39.44%),82 (1.15),35 (20-0-15 57.14%),45 (1.29)
26,"Johnson, Ben",21y 148d,50 (26-0-24 52.00%),11 (0.22),←,
18,"Licuria, Paul",24y 239d,89 (35-0-54 39.33%),23 (0.26),79 (33-0-46 41.77%),21 (0.27)
24,"Lockyer, Tarkyn",22y 305d,78 (34-0-44 43.59%),43 (0.55),←,
37,"Lonie, Ryan",19y 180d,36 (19-0-17 52.78%),17 (0.47),←,
27,"McGough, Mark",18y 70d,17 (11-0-6 64.71%),5 (0.29),←,
12,"McKee, Steven",24y 72d,60 (32-0-28 53.33%),11 (0.18),40 (22-0-18 55.00%),10 (0.25)
7,"Molloy, Jarrod",26y 111d,147 (59-1-87 40.48%),182 (1.24),27 (14-0-13 51.85%),24 (0.89)
11,"OBree, Shane",23y 169d,78 (37-0-41 47.44%),23 (0.29),59 (28-0-31 47.46%),20 (0.34)
35,"Prestigiacomo, Simon",24y 212d,111 (44-0-67 39.64%),3 (0.03),←,
3,"Richardson, Mark",29y 304d,141 (57-1-83 40.78%),83 (0.59),←,
29,"Scotland, Heath",22y 41d,40 (13-0-27 32.50%),5 (0.13),←,
20,"Tarrant, Chris",21y 347d,82 (34-0-48 41.46%),137 (1.67),←,
14,"Wakelin, Shane",28y 19d,137 (65-2-70 48.18%),19 (0.14),43 (24-0-19 55.81%),
Totals,Totals,23y 304d,1809 (794-5-1010 43.89%),1042 (0.58),,
C,"Malthouse, Mick",49y 14d,444 (254-4-186 57.66%),,66 (31-0-35 46.97%),
