Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",10,9,4,14,4,1.0,,4.0,1.0,3.0,2.0,1.0,4.0,1.0,,4.0,10.0,,5.0,,,1.0,84.0
31,"Andrews, Harris",12,12,10,22,,,,,1.0,1.0,,1.0,1.0,,,7.0,15.0,3.0,,3.0,,1.0,93.0
9,"Beams, Dayne",10,2,7,17,,1.0,,4.0,1.0,3.0,4.0,,1.0,,,9.0,8.0,,,,,1.0,62.0
8,"Bewick, Rohan",8,5,5,13,1,1.0,,1.0,2.0,1.0,1.0,3.0,,,,4.0,9.0,1.0,1.0,,,,88.0
3,"Christensen, Allen",9,,3,12,,2.0,,8.0,1.0,1.0,3.0,1.0,8.0,1.0,,6.0,6.0,,,,,,83.0
42,"Clarke, Justin",7,6,7,14,,,,1.0,3.0,1.0,,,1.0,,,4.0,10.0,,,4.0,,,95.0
24,"Dawson, Liam",15,9,4,19,,,,,5.0,1.0,,1.0,,,,3.0,16.0,1.0,,1.0,,,86.0
34,"Freeman, Jonathan",4,5,2,6,1,1.0,,,,,,1.0,,,,2.0,4.0,2.0,4.0,1.0,,1.0,84.0
11,"Hanley, Pearce",9,6,8,17,,,,5.0,,5.0,,3.0,,2.0,,3.0,14.0,1.0,,1.0,2.0,1.0,86.0
23 ↓,"Leuenberger, Matthew",1,,,1,,,6.0,,,1.0,,,,,,,,,,2.0,,,29.0
12,"Martin, Stefan",12,10,12,24,,,38.0,1.0,4.0,1.0,5.0,2.0,2.0,,,8.0,17.0,,,1.0,,,98.0
32,"Mayes, Sam",6,5,9,15,,,,2.0,,,1.0,1.0,,,,3.0,12.0,,,3.0,,,92.0
25,"McStay, Daniel",3,3,2,5,,1.0,,1.0,1.0,,,,,,,3.0,3.0,1.0,2.0,1.0,,,86.0
21,"Merrett, Daniel",8,5,,8,,,,2.0,1.0,,,3.0,,3.0,,1.0,6.0,,,10.0,,,99.0
22,"Paparone, Marco",10,7,7,17,,,,2.0,3.0,4.0,,2.0,,,,3.0,15.0,1.0,,,,1.0,88.0
30,"Redden, Jack",13,5,9,22,,,2.0,3.0,2.0,1.0,4.0,5.0,,3.0,,7.0,16.0,,1.0,,,1.0,82.0
10,"Rich, Daniel",11,3,8,19,,,,1.0,2.0,2.0,,2.0,,,,4.0,15.0,,,1.0,,,86.0
18 ↑,"Robertson, Nick",1,,4,5,,,,1.0,,,1.0,3.0,,2.0,,3.0,3.0,,,,,,35.0
5,"Robinson, Mitch",15,9,16,31,,,,5.0,1.0,4.0,1.0,5.0,,2.0,,7.0,24.0,,,,,,87.0
38,"Rockliff, Tom",15,4,15,30,,,,9.0,2.0,4.0,8.0,2.0,1.0,,,10.0,20.0,,,5.0,,1.0,89.0
28,"Taylor, Lewis",9,4,6,15,2,,,1.0,,2.0,1.0,3.0,,1.0,,4.0,11.0,,2.0,,,,87.0
15,"Zorko, Dayne",8,1,8,16,,1.0,,5.0,1.0,2.0,4.0,4.0,1.0,2.0,,10.0,7.0,,,,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,110,146,342,8,9.0,46.0,56.0,31.0,37.0,35.0,43.0,19.0,17.0,,105.0,241.0,10.0,15.0,33.0,2.0,8.0,
Opposition,Opposition,206,113,203,409,17,11.0,30.0,69.0,26.0,50.0,33.0,42.0,17.0,19.0,6.0,109.0,305.0,7.0,23.0,27.0,3.0,13.0,
