Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Bowden, Patrick",13,11,4,17,3,,,3.0,2.0,2.0,,1.0,2.0,,,7.0,11.0,2.0,1.0,1.0,1.0,,93.0
42,"Boyd, Matthew",9,3,4,13,,,,5.0,3.0,1.0,,4.0,2.0,,,5.0,8.0,,,1.0,,,65.0
17,"Cooney, Adam",6,4,6,12,,2.0,2.0,,1.0,1.0,2.0,2.0,,,,4.0,8.0,,1.0,2.0,2.0,1.0,65.0
38,"Cross, Daniel",4,3,6,10,,,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,,3.0,8.0,,,2.0,,1.0,40.0
14,"Darcy, Luke",8,3,6,14,3,,12.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,6.0,8.0,,1.0,,,,100.0
10,"Eagleton, Nathan",5,7,6,11,,1.0,,2.0,,1.0,1.0,,,,,2.0,9.0,,1.0,1.0,,,87.0
13,"Giansiracusa, Daniel",12,3,5,17,,,,5.0,1.0,3.0,3.0,2.0,,2.0,,4.0,11.0,,,3.0,,,95.0
3,"Grant, Chris",5,3,2,7,,,,,,1.0,,1.0,,,,3.0,3.0,1.0,,8.0,,,100.0
8,"Hahn, Mitch",6,2,1,7,2,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,4.0,3.0,2.0,1.0,2.0,,,79.0
25,"Hargrave, Ryan",4,2,1,5,,,,3.0,1.0,2.0,,1.0,2.0,1.0,,3.0,2.0,,,2.0,,,54.0
22,"Harrison, Ben",6,2,4,10,1,,,1.0,1.0,1.0,,2.0,,1.0,,3.0,6.0,,,1.0,2.0,,98.0
6,"Johnson, Brad",17,8,5,22,1,1.0,,1.0,3.0,3.0,2.0,4.0,,,,3.0,16.0,,1.0,1.0,4.0,1.0,96.0
51,"Koops, Steven",12,6,4,16,,,,3.0,5.0,1.0,,5.0,,1.0,,5.0,11.0,1.0,,,,,100.0
36,"Lake, Brian",,,2,2,,,,,1.0,,,1.0,,1.0,,,2.0,,,5.0,1.0,,39.0
23,"McMahon, Jordan",8,4,7,15,,,,2.0,1.0,4.0,2.0,3.0,,1.0,,4.0,11.0,,,1.0,1.0,,83.0
2,"Murphy, Robert",17,6,3,20,1,1.0,,1.0,7.0,6.0,,,,,,4.0,15.0,,1.0,,1.0,2.0,100.0
15,"Power, Sam",11,11,6,17,1,,,2.0,1.0,3.0,,3.0,,,,2.0,15.0,1.0,,,,2.0,63.0
24,"Rawlings, Jade",12,12,3,15,,1.0,,,2.0,2.0,,1.0,,,,3.0,12.0,3.0,1.0,3.0,,1.0,100.0
30,"Robbins, Matthew",6,3,1,7,2,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,5.0,,1.0,2.0,,,86.0
5,"Smith, Rohan",15,7,5,20,1,,,,2.0,8.0,2.0,4.0,2.0,1.0,,4.0,15.0,,,1.0,,,96.0
31,"Street, Peter",3,2,2,5,,1.0,9.0,1.0,,,1.0,,2.0,,,3.0,2.0,,,1.0,,,61.0
7,"West, Scott",16,11,17,33,,,,4.0,,5.0,6.0,1.0,1.0,,1.0,16.0,18.0,,,1.0,1.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,113,100,295,15,11.0,25.0,38.0,35.0,49.0,22.0,39.0,18.0,11.0,1.0,90.0,199.0,10.0,9.0,38.0,13.0,8.0,
Opposition,Opposition,188,94,98,286,20,13.0,33.0,32.0,34.0,58.0,40.0,35.0,11.0,18.0,5.0,119.0,167.0,15.0,20.0,28.0,15.0,9.0,
