Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
23,"Athorn, Mark",23y 227d,44 (16-1-27 37.50%),7 (0.16),6 (2-0-4 33.33%),3 (0.50)
30,"Bayes, Mark",24y 99d,126 (63-1-62 50.40%),105 (0.83),←,
7,"Carroll, Dennis",30y 227d,196 (92-1-103 47.19%),102 (0.52),←,
29,"Cordy, Neil",32y 75d,218 (86-1-131 39.68%),32 (0.15),79 (35-1-43 44.94%),4 (0.05)
4,"Doolan, Ben",18y 163d,8 (3-1-4 43.75%),4 (0.50),←,
47,"Higgins, Leon",22y 360d,66 (25-1-40 38.64%),53 (0.80),←,
31,"Holmes, Darren",20y 292d,5 (1-1-3 30.00%),1 (0.20),←,
14,"Kelly, Paul",21y 329d,21 (5-1-15 26.19%),11 (0.52),←,
37,"Lawson, Jamie",19y 260d,8 (3-1-4 43.75%),1 (0.13),←,
3,"Lewis, Dale",22y 49d,15 (4-1-10 30.00%),18 (1.20),←,
32,"Love, Jason",25y 201d,57 (24-3-30 44.74%),96 (1.68),12 (4-1-7 37.50%),27 (2.25)
34,"Luff, Troy",21y 212d,9 (3-1-5 38.89%),9 (1.00),←,
10,"Mitchell, Barry",25y 197d,139 (64-1-74 46.40%),183 (1.32),←,
35,"Murphy, David",28y 303d,124 (56-0-68 45.16%),76 (0.61),←,
40,"Nettelbeck, Craig",19y 27d,14 (5-1-8 39.29%),2 (0.14),←,
33,"ODwyer, Chris",19y 238d,6 (2-0-4 33.33%),1 (0.17),←,
28,"Page, Glenn",21y 90d,14 (4-1-9 32.14%),3 (0.21),←,
12,"Thripp, Terry",27y 234d,68 (31-0-37 45.59%),40 (0.59),←,
15,"Toohey, Bernard",28y 124d,215 (107-1-107 50.00%),110 (0.51),121 (60-1-60 50.00%),75 (0.62)
48,"Tunbridge, Brad",27y 147d,15 (4-1-10 30.00%),3 (0.20),←,
Totals,Totals,24y 28d,1368 (598-19-751 43.71%),857 (0.63),,
C,"Kinnear, Col",43y 255d,57 (20-1-36 35.96%),,←,
