Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",9,3,5,14,,,,1.0,4.0,1.0,1.0,2.0,1.0,,,4.0,10.0,,,2.0,2.0,,74.0
5,"Caldwell, Jye",6,1,10,16,,,,4.0,,4.0,2.0,2.0,2.0,,,6.0,10.0,,,,,,61.0
18,"Cameron, Jeremy",10,3,2,12,2,3.0,,3.0,,3.0,,3.0,4.0,2.0,,9.0,3.0,1.0,2.0,3.0,,1.0,90.0
3,"Coniglio, Stephen",12,2,15,27,,1.0,,3.0,,2.0,9.0,1.0,1.0,,2.0,15.0,14.0,,1.0,1.0,1.0,2.0,92.0
35,"Corr, Aidan",19,4,2,21,,1.0,,1.0,13.0,2.0,,6.0,1.0,2.0,,5.0,9.0,1.0,,8.0,,,82.0
16,"Daniels, Brent",3,2,9,12,,1.0,,2.0,2.0,2.0,,1.0,,,,5.0,7.0,,,,2.0,2.0,84.0
1,"Davis, Phil",3,3,4,7,,,,,,,,,1.0,,,3.0,4.0,,,6.0,,,90.0
24,"de Boer, Matt",2,,8,10,1,,,1.0,,,3.0,1.0,,1.0,,8.0,3.0,,,1.0,,,79.0
31,"Finlayson, Jeremy",7,1,,7,1,1.0,10.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,,4.0,4.0,,1.0,1.0,,,82.0
9,"Hately, Jackson",9,4,4,13,,,,2.0,2.0,3.0,1.0,3.0,1.0,,,2.0,10.0,,,,,,75.0
19,"Haynes, Nick",8,2,4,12,,,,2.0,3.0,1.0,,2.0,1.0,,,4.0,8.0,1.0,,3.0,1.0,,87.0
37,"Hill, Bobby",2,1,3,5,,,,,,1.0,,4.0,,3.0,,2.0,2.0,,,1.0,,,59.0
27,"Himmelberg, Harry",5,1,3,8,3,,,1.0,,1.0,,2.0,1.0,,,3.0,5.0,1.0,,2.0,,,89.0
2,"Hopper, Jacob",9,3,10,19,,,,4.0,2.0,2.0,7.0,4.0,3.0,3.0,,13.0,9.0,,,1.0,,,70.0
25,"Keeffe, Lachlan",6,4,1,7,,,,2.0,1.0,1.0,,2.0,,1.0,,3.0,4.0,1.0,,8.0,1.0,,88.0
22,"Kelly, Josh",11,3,10,21,1,,,2.0,2.0,4.0,3.0,3.0,1.0,2.0,,9.0,14.0,,,1.0,,,90.0
17,"Langdon, Zac",2,,3,5,,,,3.0,,,,3.0,1.0,,,4.0,1.0,,,,,,76.0
41,"Mumford, Shane",,1,7,7,,,21.0,,,,1.0,3.0,,3.0,,4.0,3.0,,,5.0,,1.0,84.0
36,"Perryman, Harry",8,5,8,16,,,,2.0,3.0,,,2.0,,,,5.0,13.0,1.0,,3.0,,,88.0
23,"Shaw, Heath",7,3,2,9,,,,1.0,4.0,1.0,2.0,2.0,1.0,,,3.0,4.0,,,3.0,,,92.0
14,"Taranto, Tim",12,2,4,16,2,,,3.0,,2.0,5.0,3.0,1.0,1.0,,8.0,8.0,,,1.0,,,86.0
6,"Whitfield, Lachie",15,7,9,24,,,,,5.0,2.0,1.0,3.0,3.0,1.0,,5.0,17.0,,,2.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,165,55,123,288,10,8.0,31.0,39.0,42.0,34.0,37.0,55.0,24.0,20.0,2.0,124.0,162.0,6.0,4.0,52.0,7.0,6.0,
Opposition,Opposition,194,98,85,279,13,10.0,34.0,34.0,23.0,56.0,36.0,50.0,20.0,24.0,4.0,109.0,172.0,10.0,11.0,32.0,1.0,7.0,
