Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Bower, Nathan",11,5,5,16,,1.0,,1.0,,,,,1.0,,,,,,,,,,
21,"Bulluss, Paul",5,2,2,7,,,,,,,,,2.0,,,,,,,,,,
9,"Campbell, Wayne",17,2,9,26,1,1.0,,2.0,,,,,,2.0,2.0,,,,,,,,
44,"Daffy, Nick",4,,,4,1,,,1.0,,,,,,1.0,,,,,,,,,
37,"Esler, Ty",9,4,5,14,,,12.0,,,,,,2.0,3.0,,,,,,,,,
30,"Free, Tony",21,4,2,23,2,,,1.0,,,,,3.0,3.0,,,,,,,,,
25,"Gale, Brendon",5,5,4,9,1,3.0,,,,,,,1.0,2.0,,,,,,,,,
11,"Hernaman, Wayne",8,5,3,11,,1.0,,2.0,,,,,2.0,3.0,,,,,,,,,
34,"Hogg, Jeff",10,3,4,14,5,1.0,,,,,,,1.0,1.0,,,,,,,,,
31,"Howat, John",10,3,2,12,,,,,,,,,,,,,,,,,,,
48,"Kellaway, Duncan",11,6,8,19,,,,,,,,,3.0,,,,,,,,,,
33,"Knights, Matthew",15,4,12,27,1,,,4.0,,,,,3.0,5.0,,,,,,,,,
4,"Lambert, Craig",12,3,17,29,,,,3.0,,,,,4.0,2.0,,,,,,,,,
26,"Leys, Brian",5,2,5,10,,,,1.0,,,,,,,,,,,,,,,
43,"Livingstone, Tim",13,4,4,17,,,,1.0,,,,,5.0,1.0,,,,,,,,,
27,"Maxfield, Stuart",2,1,2,4,,2.0,,2.0,,,,,,,,,,,,,,,
29,"Menegola, Todd",12,5,5,17,,,,,,,,,1.0,3.0,,,,,,,,,
12,"Richardson, Matthew",3,3,4,7,1,,,,,,,,,2.0,,,,,,,,,
46,"Thiessen, James",16,3,6,22,1,3.0,,1.0,,,,,,,,,,,,,,,
41,"Turner, Scott",12,6,1,13,1,,4.0,1.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,70,100,301,14,15.0,16.0,20.0,,,,,28.0,30.0,2.0,,,,,,,,
Opposition,Opposition,188,65,108,296,18,10.0,21.0,29.0,,,,,30.0,28.0,4.0,,,,,,,,
