Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
13,"Cox, Nik",19y 128d,10 (4-0-6 40.00%),6 (0.60),←,
10,"Francis, Aaron",23y 286d,44 (20-1-23 46.59%),6 (0.14),←,
35,"Guelfi, Matt",23y 282d,51 (26-1-24 51.96%),9 (0.18),←,
33,"Ham, Brayden",22y 28d,25 (10-0-15 40.00%),5 (0.20),←,
21,"Heppell, Dyson",29y 9d,180 (87-2-91 48.89%),60 (0.33),←,
19,"Hind, Nick",26y 277d,31 (13-0-18 41.94%),18 (0.58),10 (4-0-6 40.00%),1 (0.10)
26,"Hooker, Cale",32y 222d,211 (99-2-110 47.39%),113 (0.54),←,
23,"Jones, Harry",20y 87d,10 (4-0-6 40.00%),13 (1.30),←,
4,"Langford, Kyle",24y 173d,91 (36-1-54 40.11%),61 (0.67),←,
15,"Laverde, Jayden",25y 41d,56 (24-0-32 42.86%),37 (0.66),←,
43,"McDonald-Tipungwuti, Anthony",28y 31d,116 (49-1-66 42.67%),144 (1.24),←,
1,"McGrath, Andrew",22y 355d,88 (44-1-43 50.57%),17 (0.19),←,
7,"Merrett, Zach",25y 232d,152 (64-2-86 42.76%),47 (0.31),←,
3,"Parish, Darcy",23y 302d,103 (42-1-60 41.26%),42 (0.41),←,
16,"Perkins, Archie",19y 58d,8 (4-0-4 50.00%),2 (0.25),←,
34,"Phillips, Andrew",29y 324d,50 (12-0-38 24.00%),18 (0.36),9 (6-0-3 66.67%),3 (0.33)
27,"Redman, Mason",23y 270d,47 (22-1-24 47.87%),6 (0.13),←,
14,"Ridley, Jordan",22y 215d,35 (14-1-20 41.43%),,←,
40,"Snelling, Will",23y 290d,32 (13-1-18 42.19%),20 (0.63),31 (12-1-18 40.32%),19 (0.61)
17,"Stewart, James",27y 80d,59 (24-1-34 41.53%),66 (1.12),41 (16-1-24 40.24%),48 (1.17)
45,"Waterman, Alec",24y 277d,4 (2-0-2 50.00%),6 (1.50),←,
20,"Wright, Peter",24y 257d,76 (17-0-59 22.37%),94 (1.24),10 (4-0-6 40.00%),9 (0.90)
11,"Zaharakis, David",31y 91d,222 (103-3-116 47.07%),135 (0.61),←,
Totals,Totals,24y 362d,1701 (733-19-949 43.09%),925 (0.54),,
C,"Rutten, Ben",37y 360d,10 (4-0-6 40.00%),,←,
