Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
11,"Adams, Taylor",19y 325d,29 (3-0-26 10.34%),10 (0.34),←,
47,"Bruce, Josh",21y 64d,14 (1-0-13 7.14%),3 (0.21),←,
14,"Bugg, Tomas",20y 128d,30 (3-0-27 10.00%),9 (0.30),←,
18,"Cameron, Jeremy",20y 132d,34 (3-0-31 8.82%),87 (2.56),←,
3,"Coniglio, Stephen",19y 239d,27 (3-0-24 11.11%),6 (0.22),←,
13,"Darley, Sam",20y 177d,13 (0-0-13 0.00%),1 (0.08),←,
1,"Davis, Phil",22y 346d,50 (14-0-36 28.00%),6 (0.12),32 (3-0-29 9.38%),5 (0.16)
44,"Downie, Tom",20y 106d,1 (0-0-1 0.00%),,←,
26,"Giles, Jonathan",25y 215d,39 (3-0-36 7.69%),30 (0.77),←,
4,"Greene, Toby",19y 320d,35 (3-0-32 8.57%),10 (0.29),←,
2,"Hampton, Curtly",20y 154d,32 (2-0-30 6.25%),8 (0.25),←,
40,"Kennedy, Adam",21y 30d,31 (3-0-28 9.68%),,←,
39,"Mohr, Tim",24y 296d,32 (2-0-30 6.25%),1 (0.03),←,
9,"Scully, Tom",22y 88d,68 (16-1-51 24.26%),19 (0.28),37 (3-0-34 8.11%),13 (0.35)
10,"Smith, Devon",20y 83d,38 (3-0-35 7.89%),26 (0.68),←,
20,"Tomlinson, Adam",20y 1d,23 (1-0-22 4.35%),6 (0.26),←,
17,"Treloar, Adam",20y 155d,36 (3-0-33 8.33%),21 (0.58),←,
8,"Ward, Callan",23y 123d,99 (35-0-64 35.35%),52 (0.53),39 (3-0-36 7.69%),19 (0.49)
42,"Whiley, Mark",20y 253d,8 (1-0-7 12.50%),,←,
6,"Whitfield, Lachie",19y 24d,17 (1-0-16 5.88%),7 (0.41),←,
51,"Williams, Zac",18y 325d,9 (1-0-8 11.11%),1 (0.11),←,
16,"Wilson, Nathan",20y 216d,11 (0-0-11 0.00%),6 (0.55),←,
Totals,Totals,21y 7d,676 (101-1-574 14.94%),309 (0.46),,
C,"Sheedy, Kevin",65y 230d,675 (389-6-280 58.07%),,41 (3-0-38 7.32%),
