Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",7,2,3,10,,1.0,10.0,1.0,2.0,4.0,3.0,2.0,,,,7.0,4.0,,,1.0,,,
16,"Barnard, Paul",15,6,4,19,,1.0,1.0,1.0,1.0,5.0,1.0,,1.0,,,12.0,6.0,1.0,,3.0,,,
22,"Barnes, John",10,2,2,12,,,22.0,1.0,2.0,3.0,3.0,2.0,3.0,,,6.0,2.0,2.0,,4.0,,,
8,"Bewick, Darren",12,1,2,14,2,1.0,,1.0,2.0,2.0,,2.0,1.0,,,5.0,6.0,,1.0,2.0,3.0,,
32,"Blumfield, Justin",10,6,6,16,1,,,1.0,1.0,3.0,,2.0,,,,8.0,8.0,1.0,3.0,1.0,,,
33,"Caracella, Blake",19,5,9,28,1,1.0,1.0,1.0,1.0,5.0,5.0,4.0,2.0,4.0,2.0,10.0,19.0,,1.0,2.0,1.0,,
31,"Fletcher, Dustin",18,5,4,22,,,,,12.0,1.0,1.0,1.0,3.0,,3.0,10.0,6.0,2.0,,3.0,,,
11,"Hardwick, Damien",10,2,4,14,,,,3.0,4.0,,,2.0,3.0,2.0,,6.0,5.0,,,2.0,,,
26,"Heffernan, Chris",10,6,12,22,,,1.0,3.0,,4.0,9.0,1.0,1.0,1.0,,11.0,12.0,,1.0,,,,
5,"Hird, James",14,6,6,20,3,,,1.0,,4.0,1.0,2.0,1.0,2.0,,10.0,9.0,1.0,1.0,,,,
14,"Johnson, Jason",14,2,8,22,1,,,,1.0,9.0,4.0,3.0,1.0,1.0,,11.0,11.0,,,1.0,,,
1,"Johnson, Mark",6,3,4,10,,,,3.0,2.0,,,1.0,1.0,,,5.0,5.0,,,1.0,,,
18,"Lloyd, Matthew",16,4,1,17,5,2.0,,,,3.0,,2.0,4.0,2.0,1.0,11.0,7.0,3.0,2.0,3.0,,,
13,"Long, Michael",10,1,6,16,,,,2.0,1.0,4.0,1.0,,3.0,2.0,,9.0,3.0,,,1.0,,,
25,"Lucas, Scott",9,3,2,11,1,1.0,2.0,,,4.0,,,1.0,1.0,,3.0,7.0,,,,,,
2,"Mercuri, Mark",16,9,13,29,,1.0,,,3.0,2.0,,1.0,1.0,,,15.0,12.0,2.0,1.0,3.0,,,
24,"Misiti, Joe",13,2,8,21,,,,2.0,2.0,4.0,5.0,1.0,1.0,2.0,,13.0,9.0,,,,,,
29,"Moorcroft, Gary",14,4,1,15,4,1.0,,2.0,,2.0,3.0,1.0,,2.0,,7.0,5.0,2.0,3.0,2.0,,,
15,"Prior, Michael",10,3,4,14,,,,,2.0,3.0,,,,2.0,,6.0,8.0,,,2.0,,,
9,"Ramanauskas, Adam",14,3,8,22,1,,,1.0,,11.0,5.0,,1.0,,,9.0,12.0,,,,,,
7,"Solomon, Dean",3,3,3,6,,1.0,,1.0,3.0,,1.0,1.0,,4.0,,3.0,4.0,,1.0,4.0,,,
6,"Wellman, Sean",6,2,4,10,,,1.0,2.0,1.0,3.0,,2.0,,1.0,,5.0,5.0,1.0,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,256,80,114,370,19,13.0,38.0,26.0,40.0,76.0,42.0,30.0,28.0,26.0,6.0,182.0,165.0,15.0,14.0,35.0,4.0,,
Opposition,Opposition,204,45,101,305,9,9.0,25.0,33.0,48.0,54.0,42.0,37.0,26.0,28.0,,159.0,130.0,6.0,6.0,40.0,2.0,,
