North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",22y 238d,92 (50-0-42 54.35%),11 (0.12),←,
3,"Bastinac, Ryan",23y 321d,109 (60-0-49 55.05%),61 (0.56),←,
50,"Brown, Ben",22y 170d,16 (12-0-4 75.00%),30 (1.88),←,
10,"Cunnington, Ben",23y 313d,105 (56-0-49 53.33%),43 (0.41),←,
11,"Firrito, Michael",31y 163d,236 (118-2-116 50.42%),29 (0.12),←,
43,"Gibson, Sam",28y 347d,66 (39-0-27 59.09%),24 (0.36),←,
22,"Goldstein, Todd",26y 312d,131 (69-1-61 53.05%),61 (0.47),←,
6,"Hansen, Lachlan",26y 265d,118 (60-1-57 51.27%),76 (0.64),←,
29,"Harvey, Brent",36y 360d,390 (211-3-176 54.49%),461 (1.18),←,
4,"Higgins, Shaun",27y 66d,135 (61-1-73 45.56%),139 (1.03),6 (3-0-3 50.00%),11 (1.83)
5,"Jacobs, Ben",23y 120d,52 (19-0-33 36.54%),8 (0.15),26 (14-0-12 53.85%),3 (0.12)
21,"McDonald, Luke",20y 89d,27 (16-0-11 59.26%),,←,
28,"Nahas, Robin",27y 180d,96 (38-3-55 41.15%),114 (1.19),13 (9-0-4 69.23%),14 (1.08)
20,"Petrie, Drew",32y 206d,275 (136-3-136 50.00%),368 (1.34),←,
9,"Swallow, Andrew",27y 341d,170 (83-1-86 49.12%),73 (0.43),←,
25,"Tarrant, Robbie",26y 14d,43 (21-0-22 48.84%),41 (0.95),←,
12,"Thomas, Lindsay",27y 70d,159 (77-2-80 49.06%),264 (1.66),←,
16,"Thompson, Scott",29y,142 (67-2-73 47.89%),6 (0.04),←,
30,"Waite, Jarrad",32y 94d,189 (69-4-116 37.57%),263 (1.39),5 (3-0-2 60.00%),11 (2.20)
32,"Wood, Mason",21y 238d,6 (4-0-2 66.67%),4 (0.67),←,
19,"Wright, Sam",24y 298d,90 (47-0-43 52.22%),55 (0.61),←,
7,"Ziebell, Jack",24y 70d,106 (52-0-54 49.06%),59 (0.56),←,
Totals,Totals,26y 261d,2753 (1365-23-1365 49.58%),2190 (0.80),,
C,"Scott, Brad",39y 6d,120 (64-0-56 53.33%),,←,
