Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barnard, Paul",12,3.0,3.0,15,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
16,"Bone, Randall",7,3.0,,7,,,1.0,,,,,,,,,,,,,,,,
5,"Collins, Andrew",6,,4.0,10,,,,2.0,,,,,3.0,,,,,,,,,,
13,"Dear, Paul",4,1.0,6.0,10,,1.0,4.0,,,,,,,,,,,,,,,,
35,"Gibson, Shannon",3,,,3,,1.0,,1.0,,,,,1.0,,,,,,,,,,
34,"Graham, Mark",10,2.0,2.0,12,,,2.0,4.0,,,,,1.0,1.0,,,,,,,,,
15,"Harford, Daniel",4,2.0,7.0,11,,,,1.0,,,,,1.0,,,,,,,,,,
22,"Hargreaves, Tim",11,5.0,6.0,17,3.0,1.0,,1.0,,,,,3.0,2.0,1.0,,,,,,,,
17,"Hudson, Paul",19,10.0,6.0,25,4.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
11,"Jarman, Darren",27,9.0,12.0,39,1.0,1.0,,9.0,,,,,3.0,1.0,3.0,,,,,,,,
1,"Jencke, Ray",5,2.0,4.0,9,,,,1.0,,,,,,,,,,,,,,,
24,"Langford, Chris",8,4.0,9.0,17,,,2.0,,,,,,1.0,,2.0,,,,,,,,
12,"Lawrence, Stephen",9,5.0,6.0,15,,,11.0,1.0,,,,,1.0,1.0,,,,,,,,,
20,"Maginness, Scott",9,8.0,7.0,16,,1.0,,2.0,,,,,,,,,,,,,,,
28,"McDonald, Alex",8,5.0,6.0,14,,2.0,,3.0,,,,,,1.0,,,,,,,,,
8,"Minton-Connell, Simon",5,3.0,3.0,8,4.0,,,1.0,,,,,,,,,,,,,,,
44,"Platten, John",25,5.0,12.0,37,3.0,,,6.0,,,,,2.0,,,,,,,,,,
29,"Tallis, Rayden",7,1.0,5.0,12,,,,2.0,,,,,1.0,1.0,,,,,,,,,
25,"Taylor, Jason",5,4.0,6.0,11,1.0,,,1.0,,,,,1.0,,,,,,,,,,
6,"Taylor, Richard",8,2.0,,8,1.0,,,,,,,,2.0,,,,,,,,,,
30,"Woods, Tony",14,4.0,5.0,19,1.0,,,,,,,,1.0,1.0,,,,,,,,,
Totals,Totals,206,78.0,109.0,315,18.0,10.0,20.0,37.0,,,,,23.0,11.0,6.0,,,,,,,,
Opposition,Opposition,195,96.0,89.0,284,11.0,8.0,16.0,13.0,,,,,11.0,23.0,,,,,,,,,
