Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",18.0,4,7.0,25,,1.0,1.0,2.0,2.0,7.0,5.0,4.0,2.0,,,9,14,,,1,,,100.0
17,"Burns, Scott",7.0,7,7.0,14,3.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,,3,11,,3.0,4,,2.0,98.0
8,"Clement, James",4.0,1,,4,,,,2.0,4.0,,,3.0,,2.0,,1,2,1.0,,4,,,100.0
13,"Cole, Richard",14.0,6,7.0,21,,,,4.0,4.0,1.0,,6.0,1.0,2.0,,6,17,1.0,,3,1.0,,100.0
1,"Davis, Leon",10.0,1,4.0,14,2.0,1.0,,2.0,,2.0,3.0,5.0,1.0,1.0,,5,6,,,4,,1.0,96.0
4,"Didak, Alan",6.0,2,,6,,,,,,1.0,,4.0,1.0,4.0,,3,3,1.0,,1,,,62.0
25,"Fraser, Josh",14.0,11,6.0,20,1.0,1.0,16.0,2.0,,4.0,3.0,1.0,1.0,1.0,,12,8,4.0,2.0,1,,,91.0
6,"Holland, Brodie",14.0,5,7.0,21,2.0,,1.0,1.0,,7.0,2.0,3.0,1.0,2.0,,9,10,,1.0,1,2.0,4.0,98.0
26,"Johnson, Ben",7.0,3,5.0,12,,,,1.0,2.0,2.0,1.0,4.0,1.0,1.0,,5,7,,,4,,,81.0
32,"King, David",10.0,6,4.0,14,1.0,,,,1.0,1.0,,1.0,1.0,,,5,9,1.0,1.0,1,,,49.0
18,"Licuria, Paul",10.0,6,12.0,22,,,,1.0,,2.0,4.0,2.0,4.0,1.0,,10,11,,1.0,1,,1.0,100.0
24,"Lockyer, Tarkyn",13.0,5,4.0,17,1.0,,,2.0,6.0,2.0,,3.0,,1.0,,6,9,,1.0,4,,1.0,100.0
29,"Lokan, Matthew",2.0,2,2.0,4,,,,3.0,1.0,,,1.0,,1.0,,1,3,,,5,,,62.0
3,"Lonie, Ryan",13.0,4,1.0,14,1.0,1.0,,2.0,2.0,6.0,,,1.0,,,3,10,,,3,,1.0,100.0
43,"Maxwell, Nick",,1,2.0,2,,,,,1.0,,,1.0,,1.0,,1,1,,,2,,,30.0
27,"McGough, Mark",6.0,4,8.0,14,,,,2.0,4.0,1.0,3.0,,1.0,,,3,11,,,1,,,45.0
12,"McKee, Steven",2.0,1,2.0,4,,,4.0,3.0,,,1.0,,1.0,,,3,1,,,1,,,16.0
11,"OBree, Shane",14.0,6,14.0,28,,,,3.0,1.0,5.0,5.0,6.0,2.0,4.0,,9,18,,,2,3.0,,93.0
22,"Shaw, Rhyce",13.0,5,3.0,16,,,,2.0,,4.0,2.0,2.0,,2.0,,4,10,,,1,,1.0,97.0
20,"Tarrant, Chris",16.0,11,2.0,18,2.0,2.0,,,,6.0,,5.0,2.0,,,6,11,2.0,5.0,2,,,100.0
38,"Walker, Tristen",4.0,6,6.0,10,,,6.0,,,1.0,,1.0,,,,1,8,,,5,,,83.0
2,"Woewodin, Shane",13.0,7,8.0,21,,1.0,,2.0,4.0,1.0,5.0,5.0,,1.0,,8,13,,,2,1.0,,100.0
Totals,Totals,210.0,104,111.0,321,13.0,9.0,28.0,34.0,33.0,54.0,36.0,58.0,21.0,24.0,,113,193,10.0,14.0,53,7.0,11.0,
Opposition,Opposition,212.0,89,95.0,307,18.0,13.0,35.0,47.0,41.0,53.0,43.0,43.0,24.0,21.0,6.0,130,170,11.0,10.0,42,5.0,13.0,
