Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Allan, Ben",12,2,4,16,,,,,,,,,,,,,,,,,,,
44,"Bandy, Daniel",13,8,3,16,1,1.0,10.0,2.0,,,,,3.0,,,,,,,,,,
21,"Black, Heath",8,4,6,14,,,,3.0,,,,,,,,,,,,,,,
42,"Callaghan, Craig",2,,2,4,,,,3.0,,,,,1.0,1.0,,,,,,,,,
31,"Clement, James",8,1,3,11,,,,3.0,,,,,,4.0,,,,,,,,,
30,"Delaney, Tony",6,1,6,12,,,,3.0,,,,,,1.0,,,,,,,,,
37,"Gale, Mark",9,4,2,11,1,,,1.0,,,,,,,,,,,,,,,
3,"Harding, Greg",13,4,3,16,,,,1.0,,,,,1.0,,,,,,,,,,
16,"Hynes, David",3,1,1,4,,,3.0,,,,,,,1.0,,,,,,,,,
11,"Kickett, Dale",14,2,8,22,,,,,,,,,3.0,3.0,,,,,,,,,
28,"Koops, Steven",4,2,4,8,1,,,2.0,,,,,,2.0,,,,,,,,,
36,"Leach, Quenton",13,7,5,18,2,,,1.0,,,,,1.0,,,,,,,,,,
43,"McGovern, Andrew",7,3,7,14,,,,3.0,,,,,1.0,,,,,,,,,,
45,"Mitchell, Gavin",8,3,4,12,,,,4.0,,,,,,3.0,,,,,,,,,
25,"Norrish, Jason",6,4,7,13,,,,3.0,,,,,,1.0,,,,,,,,,
10,"OReilly, Stephen",12,6,6,18,,,,3.0,,,,,3.0,,,,,,,,,,
5,"Parker, Daniel",6,6,,6,2,4.0,,,,,,,,,,,,,,,,,
23,"Parker, Shane",11,3,6,17,,,,1.0,,,,,4.0,3.0,,,,,,,,,
1,"Toia, Luke",9,2,11,20,1,1.0,,,,,,,2.0,2.0,,,,,,,,,
26,"Waterhouse, Clive",10,5,4,14,2,,,1.0,,,,,4.0,2.0,2.0,,,,,,,,
34,"White, Jeff",6,4,2,8,,,5.0,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,72,94,274,10,7.0,18.0,34.0,,,,,24.0,23.0,2.0,,,,,,,,
Opposition,Opposition,196,70,91,287,10,12.0,12.0,37.0,,,,,23.0,24.0,4.0,,,,,,,,
