Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",24y 358d,55 (29-0-26 52.73%),76 (1.38),←,
21,"Barlow, Michael",24y 203d,36 (17-0-19 47.22%),24 (0.67),←,
26,"Bradley, Kepler",26y 238d,104 (34-1-69 33.17%),76 (0.73),55 (21-0-34 38.18%),62 (1.13)
6,"Broughton, Greg",25y 283d,67 (28-0-39 41.79%),15 (0.22),←,
15,"Crowley, Ryan",28y 125d,129 (62-0-67 48.06%),96 (0.74),←,
40,"de Boer, Matt",22y 120d,67 (31-0-36 46.27%),23 (0.34),←,
41,"Duffield, Paul",27y 154d,101 (44-0-57 43.56%),22 (0.22),←,
12,"Griffin, Jonathon",26y 176d,55 (27-0-28 49.09%),13 (0.24),14 (6-0-8 42.86%),6 (0.43)
14,"Grover, Antoni",32y 119d,202 (87-0-115 43.07%),27 (0.13),←,
32,"Hill, Stephen",22y 68d,79 (36-0-43 45.57%),47 (0.59),←,
5,"Ibbotson, Garrick",24y 115d,92 (36-0-56 39.13%),19 (0.21),←,
37,"Johnson, Michael",27y 262d,139 (67-0-72 48.20%),53 (0.38),←,
10,"Lower, Nick",25y 15d,42 (16-0-26 38.10%),9 (0.21),22 (9-0-13 40.91%),9 (0.41)
23,"Mayne, Chris",23y 249d,72 (34-0-38 47.22%),89 (1.24),←,
18,"McPharlin, Luke",30y 220d,202 (98-0-104 48.51%),114 (0.56),190 (90-0-100 47.37%),111 (0.58)
9,"McPhee, Adam",29y 276d,213 (91-1-121 42.96%),110 (0.52),71 (32-0-39 45.07%),27 (0.38)
16,"Mundy, David",26y 354d,154 (73-0-81 47.40%),59 (0.38),←,
13,"Mzungu, Tendai",26y 131d,28 (11-0-17 39.29%),16 (0.57),←,
29,"Pavlich, Matthew",30y 190d,270 (119-0-151 44.07%),523 (1.94),←,
46,"Pearce, Clancee",21y 259d,40 (15-0-25 37.50%),20 (0.50),←,
24,"Roberton, Dylan",21y 17d,32 (18-0-14 56.25%),5 (0.16),←,
33,"Sutcliffe, Cam",20y 46d,1 (1-0-0 100.00%),,←,
Totals,Totals,25y 314d,2180 (974-2-1204 44.68%),1436 (0.66),,
C,"Lyon, Ross",45y 243d,135 (83-4-48 62.96%),,14 (7-0-7 50.00%),
