Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
41,"Adkins, Damien",19y 113d,8 (5-0-3 62.50%),6 (0.75),←,
49,"Betheras, Rupert",24y 160d,24 (8-0-16 33.33%),9 (0.38),←,
26,"Brown, Gavin",32y 219d,243 (112-5-126 47.12%),186 (0.77),←,
5,"Buckley, Nathan",27y 280d,150 (56-2-92 38.00%),158 (1.05),130 (52-2-76 40.77%),137 (1.05)
17,"Burns, Scott",25y 130d,93 (36-1-56 39.25%),38 (0.41),←,
40,"Davis, Leon",18y 319d,3 (2-0-1 66.67%),2 (0.67),←,
25,"Fraser, Josh",18y 117d,8 (5-0-3 62.50%),2 (0.25),←,
9,"Freeborn, Glenn",27y 85d,85 (47-0-38 55.29%),48 (0.56),30 (9-0-21 30.00%),21 (0.70)
31,"Johnson, Ben",19y 26d,5 (4-0-1 80.00%),5 (1.00),←,
18,"Licuria, Paul",22y 118d,31 (9-0-22 29.03%),10 (0.32),21 (7-0-14 33.33%),8 (0.38)
24,"Lockyer, Tarkyn",20y 184d,23 (9-0-14 39.13%),6 (0.26),←,
12,"McKee, Steven",21y 316d,24 (11-0-13 45.83%),1 (0.04),4 (1-0-3 25.00%),
11,"OBree, Shane",21y 47d,27 (14-0-13 51.85%),8 (0.30),8 (5-0-3 62.50%),5 (0.63)
2,"Orchard, Mark",24y 29d,76 (36-1-39 48.03%),13 (0.17),35 (12-1-22 35.71%),8 (0.23)
35,"Prestigiacomo, Simon",22y 91d,55 (19-0-36 34.55%),2 (0.04),←,
3,"Richardson, Mark",27y 183d,107 (45-1-61 42.52%),73 (0.68),←,
23,"Rocca, Anthony",22y 260d,84 (35-0-49 41.67%),108 (1.29),62 (24-0-38 38.71%),97 (1.56)
36,"Rocca, Saverio",26y 163d,152 (69-2-81 46.05%),509 (3.35),←,
20,"Tarrant, Chris",19y 226d,31 (11-0-20 35.48%),25 (0.81),←,
27,"Ukovic, Andrew",21y 160d,25 (15-0-10 60.00%),10 (0.40),6 (4-0-2 66.67%),2 (0.33)
14,"Watson, Shane",26y 74d,138 (61-1-76 44.57%),102 (0.74),←,
10,"Williams, Paul",27y 28d,176 (79-2-95 45.45%),211 (1.20),←,
Totals,Totals,23y 168d,1568 (688-15-865 43.88%),1532 (0.98),,
C,"Malthouse, Mick",46y 258d,386 (228-4-154 59.59%),,8 (5-0-3 62.50%),
