Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",24y 231d,133 (70-0-63 52.63%),119 (0.89),←,
17,"Bruce, Josh",28y 34d,119 (45-1-73 38.24%),179 (1.50),6 (3-0-3 50.00%),8 (1.33)
18,"Butler, Louis",18y 321d,2 (1-0-1 50.00%),,←,
12,"Cordy, Zaine",23y 259d,76 (40-0-36 52.63%),10 (0.13),←,
31,"Dale, Bailey",23y 356d,56 (27-0-29 48.21%),57 (1.02),←,
35,"Daniel, Caleb",24y 5d,97 (50-0-47 51.55%),27 (0.28),←,
44,"English, Tim",22y 337d,35 (17-0-18 48.57%),10 (0.29),←,
7,"Hunter, Lachie",25y 212d,130 (65-0-65 50.00%),57 (0.44),←,
39,"Johannisen, Jason",27y 247d,132 (63-0-69 47.73%),41 (0.31),←,
42,"Keath, Alex",28y 174d,36 (19-1-16 54.17%),2 (0.06),6 (3-0-3 50.00%),1 (0.17)
21,"Liberatore, Tom",28y 57d,136 (59-0-77 43.38%),46 (0.34),←,
27,"Lipinski, Patrick",21y 361d,36 (17-0-19 47.22%),24 (0.67),←,
11,"Macrae, Jack",25y 344d,147 (74-0-73 50.34%),36 (0.24),←,
16,"McLean, Toby",24y 163d,83 (45-0-38 54.22%),54 (0.65),←,
20,"Richards, Ed",21y 9d,46 (22-0-24 47.83%),20 (0.43),←,
13,"Schache, Josh",22y 326d,56 (16-0-40 28.57%),68 (1.21),29 (13-0-16 44.83%),43 (1.48)
6,"Smith, Bailey",19y 218d,29 (15-0-14 51.72%),13 (0.45),←,
23,"Vandermeer, Laitham",21y 160d,5 (3-0-2 60.00%),5 (1.00),←,
3,"Wallis, Mitch",27y 262d,139 (63-0-76 45.32%),82 (0.59),←,
14,"West, Rhylee",20y,6 (4-0-2 66.67%),3 (0.50),←,
34,"Williams, Bailey",22y 276d,47 (22-0-25 46.81%),9 (0.19),←,
10,"Wood, Easton",30y 312d,163 (84-0-79 51.53%),18 (0.11),←,
Totals,Totals,24y 112d,1709 (821-2-886 48.04%),880 (0.51),,
C,"Beveridge, Luke",49y 324d,122 (67-0-55 54.92%),,←,
