Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Bayes, Mark",3,1,2,5,,1.0,,,,,,,,,,,,,,,,,
16,"Bolton, David",10,,12,22,,,,2.0,,,,,2.0,2.0,,,,,,,,,
7,"Carroll, Dennis",16,,7,23,1,2.0,1.0,2.0,,,,,2.0,1.0,1.0,,,,,,,,
29,"Cordy, Neil",4,2,1,5,,,,,,,,,2.0,2.0,,,,,,,,,
23,"Fell, Shane",4,4,2,6,,1.0,,,,,,,,1.0,,,,,,,,,
3,"Healy, Gerard",17,2,17,34,1,,,1.0,,,,,1.0,2.0,,,,,,,,,
9,"Henwood, Wayne",7,2,2,9,,,1.0,4.0,,,,,3.0,1.0,,,,,,,,,
47,"Higgins, Leon",4,1,6,10,,,,1.0,,,,,1.0,1.0,,,,,,,,,
14,"Kennedy, Michael",5,1,3,8,,,,,,,,,2.0,,,,,,,,,,
10,"Mitchell, Barry",25,6,12,37,2,,,1.0,,,,,2.0,3.0,,,,,,,,,
35,"Murphy, David",12,5,10,22,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
31,"Phyland, Michael",10,1,9,19,,,,4.0,,,,,3.0,1.0,,,,,,,,,
8,"Ryan, Matthew",11,3,14,25,3,,,1.0,,,,,1.0,,,,,,,,,,
12,"Thripp, Terry",5,2,4,9,1,1.0,,,,,,,,1.0,,,,,,,,,
15,"Toohey, Bernard",12,1,4,16,3,4.0,,6.0,,,,,1.0,2.0,,,,,,,,,
48,"Tunbridge, Brad",1,5,11,12,,,18.0,3.0,,,,,2.0,2.0,,,,,,,,,
20,"West, Jim",9,6,4,13,1,3.0,1.0,1.0,,,,,2.0,2.0,,,,,,,,,
27,"Wheeler, Sanford",1,,,1,,,,3.0,,,,,,,,,,,,,,,
2,"Williams, Greg",15,2,14,29,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
26,"Wright, Stephen",2,,3,5,,1.0,,,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,44,137,310,12,21.0,21.0,32.0,,,,,28.0,24.0,1.0,,,,,,,,
Opposition,Opposition,218,67,105,323,20,8.0,28.0,35.0,,,,,24.0,28.0,5.0,,,,,,,,
