Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",25y 198d,121 (46-1-74 38.43%),45 (0.37),90 (43-1-46 48.33%),33 (0.37)
14,"Aish, James",23y 149d,71 (26-0-45 36.62%),23 (0.32),39 (18-0-21 46.15%),15 (0.38)
11,"Beams, Dayne",29y 53d,171 (88-2-81 52.05%),169 (0.99),113 (77-2-34 69.03%),120 (1.06)
46,"Cox, Mason",28y 23d,47 (25-0-22 53.19%),56 (1.19),←,
25,"Crisp, Jack",25y 186d,113 (53-1-59 47.35%),45 (0.40),95 (46-1-48 48.95%),35 (0.37)
2,"de Goey, Jordan",23y 22d,74 (38-1-35 52.03%),94 (1.27),←,
5,"Elliott, Jamie",26y 228d,92 (52-1-39 57.07%),143 (1.55),←,
19,"Greenwood, Levi",30y 46d,137 (69-2-66 51.09%),56 (0.41),63 (29-1-33 46.83%),30 (0.48)
4,"Grundy, Brodie",24y 356d,111 (57-1-53 51.80%),36 (0.32),←,
38,"Howe, Jeremy",28y 281d,165 (53-1-111 32.42%),88 (0.53),65 (31-1-33 48.46%),8 (0.12)
8,"Langdon, Tom",24y 301d,83 (42-1-40 51.20%),3 (0.04),←,
37,"Maynard, Brayden",22y 198d,76 (34-1-41 45.39%),14 (0.18),←,
16,"Mayne, Chris",30y 155d,199 (111-1-87 56.03%),204 (1.03),27 (16-0-11 59.26%),8 (0.30)
41,"Mihocek, Brody",26y 61d,19 (12-0-7 63.16%),32 (1.68),←,
30,"Moore, Darcy",23y 71d,57 (21-1-35 37.72%),61 (1.07),←,
10,"Pendlebury, Scott",31y 89d,280 (168-2-110 60.36%),167 (0.60),←,
21,"Phillips, Tom",22y 334d,53 (28-1-24 53.77%),28 (0.53),←,
23,"Roughead, Jordan",28y 154d,141 (64-0-77 45.39%),34 (0.24),3 (1-0-2 33.33%),
22,"Sidebottom, Steele",28y 94d,214 (130-3-81 61.45%),152 (0.71),←,
1,"Stephenson, Jaidyn",20y 81d,29 (18-0-11 62.07%),40 (1.38),←,
24,"Thomas, Josh",27y 187d,70 (43-1-26 62.14%),65 (0.93),←,
7,"Treloar, Adam",26y 28d,142 (50-1-91 35.56%),90 (0.63),63 (30-1-32 48.41%),42 (0.67)
Totals,Totals,26y 83d,2465 (1228-22-1215 49.82%),1645 (0.67),,
C,"Buckley, Nathan",46y 254d,165 (88-1-76 53.64%),,←,
