Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",27y 195d,89 (47-0-42 52.81%),5 (0.06),25 (18-0-7 72.00%),
15,"Amon, Karl",26y 212d,103 (63-0-40 61.17%),48 (0.47),←,
10,"Boak, Travis",33y 230d,307 (159-1-147 51.95%),188 (0.61),←,
26,"Bonner, Riley",25y 12d,66 (43-0-23 65.15%),10 (0.15),←,
3,"Burton, Ryan",25y 47d,96 (58-1-37 60.94%),9 (0.09),49 (33-0-16 67.35%),4 (0.08)
18,"Butters, Zak",21y 192d,49 (31-0-18 63.27%),31 (0.63),←,
33,"Byrne-Jones, Darcy",26y 180d,130 (78-0-52 60.00%),6 (0.05),←,
28,"Drew, Willem",23y 169d,35 (23-0-12 65.71%),7 (0.20),←,
7,"Duursma, Xavier",21y 255d,47 (32-0-15 68.09%),21 (0.45),←,
11,"Finlayson, Jeremy",26y 38d,67 (36-3-28 55.97%),90 (1.34),1 (0-0-1 0.00%),
19,"Georgiades, Mitch",20y 172d,29 (21-0-8 72.41%),41 (1.41),←,
9,"Gray, Robbie",33y 354d,256 (133-0-123 51.95%),353 (1.38),←,
5,"Houston, Dan",24y 311d,101 (65-0-36 64.36%),20 (0.20),←,
1,"Jonas, Tom",31y 69d,183 (104-1-78 57.10%),1 (0.01),←,
34,"Jones, Lachie",19y 344d,7 (5-0-2 71.43%),1 (0.14),←,
29,"Lycett, Scott",29y 174d,129 (85-0-44 65.89%),59 (0.46),54 (37-0-17 68.52%),14 (0.26)
4,"Marshall, Todd",23y 162d,56 (41-0-15 73.21%),58 (1.04),←,
12,"McKenzie, Trent",29y 350d,140 (55-0-85 39.29%),23 (0.16),34 (26-0-8 76.47%),1 (0.03)
44,"Mead, Jackson",20y 170d,1 (0-0-1 0.00%),,←,
6,"Motlop, Steven",31y 7d,204 (132-2-70 65.20%),220 (1.08),69 (42-0-27 60.87%),45 (0.65)
2,"Powell-Pepper, Sam",24y 70d,93 (59-0-34 63.44%),49 (0.53),←,
20,"Rozee, Connor",22y 56d,60 (39-0-21 65.00%),60 (1.00),←,
16,"Wines, Ollie",27y 163d,183 (108-0-75 59.02%),81 (0.44),←,
Totals,Totals,25y 330d,2431 (1417-8-1006 58.29%),1381 (0.57),,
C,"Hinkley, Ken",55y 170d,203 (121-0-82 59.61%),,←,
