Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",27y 15d,102 (66-1-35 65.20%),172 (1.69),←,
21,"Barlow, Michael",26y 225d,84 (55-1-28 66.07%),55 (0.65),←,
30,"Clarke, Zac",24y 125d,68 (36-1-31 53.68%),38 (0.56),←,
15,"Crowley, Ryan",30y 148d,182 (101-1-80 55.77%),116 (0.64),←,
3,"Dawson, Zac",28y 159d,135 (88-4-43 66.67%),7 (0.05),58 (42-1-15 73.28%),3 (0.05)
9,"de Boer, Matt",24y 143d,112 (62-1-49 55.80%),42 (0.38),←,
41,"Duffield, Paul",29y 176d,151 (80-1-70 53.31%),33 (0.22),←,
7,"Fyfe, Nat",22y 316d,88 (56-1-31 64.20%),71 (0.81),←,
32,"Hill, Stephen",24y 91d,122 (68-0-54 55.74%),78 (0.64),←,
5,"Ibbotson, Garrick",26y 138d,123 (61-1-61 50.00%),21 (0.17),←,
37,"Johnson, Michael",29y 284d,186 (101-1-84 54.57%),62 (0.33),←,
23,"Mayne, Chris",25y 271d,122 (71-1-50 58.61%),147 (1.20),←,
18,"McPharlin, Luke",32y 242d,237 (125-1-111 52.95%),115 (0.49),225 (117-1-107 52.22%),112 (0.50)
16,"Mundy, David",29y 11d,204 (111-1-92 54.66%),78 (0.38),←,
13,"Mzungu, Tendai",28y 153d,81 (50-1-30 62.35%),49 (0.60),←,
27,"Neale, Lachie",21y 68d,40 (24-0-16 60.00%),20 (0.50),←,
29,"Pavlich, Matthew",32y 212d,308 (147-0-161 47.73%),618 (2.01),←,
6,"Pearce, Danyle",28y 115d,197 (90-2-105 46.19%),102 (0.52),43 (31-1-11 73.26%),26 (0.60)
31,"Sandilands, Aaron",31y 237d,210 (114-0-96 54.29%),81 (0.39),←,
34,"Spurr, Lee",27y 4d,54 (41-1-12 76.85%),5 (0.09),←,
8,"Suban, Nick",24y 83d,101 (55-1-45 54.95%),45 (0.45),←,
33,"Sutcliffe, Cam",22y 69d,41 (30-1-10 74.39%),10 (0.24),←,
Totals,Totals,27y 50d,2948 (1632-22-1294 55.36%),1965 (0.67),,
C,"Lyon, Ross",47y 265d,188 (122-5-61 66.22%),,67 (46-1-20 69.40%),
