Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",21y 118d,79 (39-1-39 50.00%),100 (1.27),←,
3,"Bartel, Jimmy",21y 279d,64 (32-1-31 50.78%),29 (0.45),←,
11,"Corey, Joel",23y 204d,104 (51-1-52 49.52%),33 (0.32),←,
19,"Egan, Matthew",22y 61d,15 (7-0-8 46.67%),,←,
44,"Enright, Corey",23y 360d,79 (34-1-44 43.67%),19 (0.24),←,
16,"Gardiner, Charlie",22y 192d,44 (27-0-17 61.36%),20 (0.45),←,
2,"Harley, Tom",27y 53d,129 (68-2-59 53.49%),9 (0.07),128 (67-2-59 53.13%),8 (0.06)
41,"Hunt, Josh",23y 179d,61 (34-0-27 55.74%),6 (0.10),←,
28,"Johnson, David",23y 316d,41 (21-0-20 51.22%),8 (0.20),←,
20,"Johnson, Steve",22y 67d,52 (25-1-26 49.04%),78 (1.50),←,
9,"Kelly, James",21y 254d,70 (33-1-36 47.86%),35 (0.50),←,
1,"King, Steven",26y 291d,171 (86-1-84 50.58%),74 (0.43),←,
18,"Kingsley, Kent",26y 348d,113 (61-0-52 53.98%),227 (2.01),101 (50-0-51 49.50%),217 (2.15)
45,"Ling, Cameron",24y 194d,113 (58-2-53 52.21%),53 (0.47),←,
4,"Mackie, Andrew",21y 33d,23 (14-0-9 60.87%),18 (0.78),←,
39,"Milburn, Darren",28y 147d,166 (81-0-85 48.80%),67 (0.40),←,
21,"Mooney, Cameron",25y 348d,102 (56-1-45 55.39%),65 (0.64),91 (46-1-44 51.10%),63 (0.69)
22,"Playfair, Henry",22y 230d,43 (25-1-17 59.30%),24 (0.56),←,
33,"Rooke, Max",23y 264d,67 (31-1-35 47.01%),7 (0.10),←,
27,"Sanderson, Brenton",31y 194d,209 (103-3-103 50.00%),34 (0.16),199 (101-3-95 51.51%),29 (0.15)
30,"Scarlett, Matthew",26y 96d,140 (72-1-67 51.79%),11 (0.08),←,
10,"Tenace, Kane",20y 67d,30 (16-0-14 53.33%),7 (0.23),←,
Totals,Totals,24y 62d,1915 (974-18-923 50.86%),924 (0.48),,
C,"Thompson, Mark",41y 294d,138 (68-2-68 50.00%),,←,
