Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bizzell, Clint",12,6,5,17,,,,,4.0,5.0,2.0,4.0,,2.0,1.0,5.0,13.0,,,3.0,3.0,,
25,"Brown, Nathan",2,1,4,6,,1.0,,,,,1.0,2.0,1.0,2.0,,4.0,8.0,,,1.0,,,
32,"Bruce, Cameron",4,2,7,11,,,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,5.0,7.0,,,1.0,,,
4,"Ellis, Craig",12,8,5,17,,,,1.0,5.0,3.0,1.0,2.0,2.0,,,6.0,11.0,2.0,,3.0,,,
18,"Green, Brad",11,6,7,18,,2.0,,3.0,1.0,7.0,3.0,2.0,1.0,1.0,,7.0,12.0,2.0,2.0,2.0,,,
16,"Johnstone, Travis",4,1,1,5,,,,,2.0,,1.0,1.0,,1.0,,2.0,2.0,,,1.0,,,
11,"Jolly, Darren",4,2,4,8,,,13.0,1.0,,3.0,2.0,1.0,1.0,1.0,,5.0,3.0,2.0,,3.0,,,
29,"Lamb, Chris",9,6,5,14,1,,1.0,1.0,5.0,1.0,,3.0,3.0,1.0,,8.0,6.0,2.0,1.0,6.0,,,
36,"Leoncelli, Andrew",15,9,11,26,,1.0,,3.0,2.0,6.0,4.0,3.0,,1.0,,7.0,19.0,2.0,,,,,
23,"McDonald, James",11,5,7,18,,,,3.0,4.0,3.0,1.0,1.0,1.0,1.0,,2.0,17.0,,,2.0,1.0,,
9,"Neitz, David",11,8,1,12,9,2.0,3.0,,,,,1.0,1.0,1.0,3.0,3.0,8.0,,8.0,4.0,,,
7,"Powell, Stephen",14,7,6,20,,,,2.0,1.0,7.0,5.0,1.0,1.0,,,2.0,17.0,,,1.0,,,
24,"Robertson, Russell",14,7,1,15,3,3.0,2.0,3.0,,5.0,2.0,3.0,2.0,1.0,,8.0,5.0,2.0,4.0,2.0,1.0,,
19,"Vardy, Peter",10,4,3,13,4,1.0,,1.0,,2.0,2.0,1.0,,,,5.0,7.0,,3.0,2.0,2.0,,
42,"Walsh, Peter",9,7,10,19,2,,,5.0,1.0,3.0,3.0,2.0,,2.0,,6.0,13.0,2.0,2.0,2.0,,,
10,"Ward, Daniel",8,4,3,11,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,10.0,,,4.0,,,
31,"Wheatley, Paul",3,2,4,7,1,,2.0,1.0,,,1.0,2.0,,1.0,,4.0,3.0,1.0,1.0,,1.0,,
45,"Whelan, Matthew",10,2,8,18,,,,,6.0,,1.0,1.0,1.0,1.0,,12.0,5.0,,,2.0,,,
34,"White, Jeff",6,2,1,7,,,21.0,,2.0,,2.0,1.0,3.0,1.0,,5.0,2.0,1.0,,3.0,,,
26,"Williams, Luke",1,1,5,6,,,,1.0,,1.0,4.0,,,,,3.0,3.0,,,,,,
22,"Woewodin, Shane",9,3,3,12,1,,2.0,,1.0,2.0,,1.0,1.0,1.0,,5.0,8.0,,1.0,1.0,,,
13,"Yze, Adem",19,3,3,22,,1.0,,3.0,1.0,7.0,5.0,2.0,,,2.0,8.0,9.0,1.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,96,104,302,21,13.0,45.0,30.0,36.0,57.0,42.0,36.0,20.0,19.0,6.0,113.0,188.0,17.0,22.0,44.0,8.0,,
Opposition,Opposition,165,82,94,259,14,11.0,26.0,35.0,33.0,56.0,35.0,36.0,19.0,20.0,,112.0,153.0,19.0,13.0,46.0,10.0,,
