Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Bears Games (W-D-L W%),Brisbane Bears Goals (Ave.)
10,"Ashcroft, Marcus",18y 335d,22 (6-0-16 27.27%),16 (0.73),←,
22,"Bain, David",24y 116d,41 (11-0-30 26.83%),27 (0.66),←,
25,"Campbell, Matthew",26y 208d,45 (12-0-33 26.67%),14 (0.31),←,
40,"Davidson, Peter",26y 362d,8 (2-0-6 25.00%),3 (0.38),6 (1-0-5 16.67%),3 (0.50)
4,"Gastev, John",26y 15d,69 (28-0-41 40.58%),55 (0.80),39 (11-0-28 28.21%),24 (0.62)
5,"Hardie, Brad",27y 320d,127 (50-0-77 39.37%),174 (1.37),80 (22-0-58 27.50%),146 (1.83)
9,"Ishchenko, Alex",26y 128d,62 (24-0-38 38.71%),20 (0.32),32 (8-0-24 25.00%),10 (0.31)
17,"Leslie, Martin",27y 282d,32 (9-0-23 28.13%),2 (0.06),←,
16,"Lester-Smith, Rod",31y 39d,102 (60-1-41 59.31%),35 (0.34),32 (8-0-24 25.00%),12 (0.38)
7,"McIvor, Scott",24y 17d,120 (45-0-75 37.50%),46 (0.38),65 (19-0-46 29.23%),31 (0.48)
24,"Merrett, Roger",30y 129d,205 (113-2-90 55.61%),224 (1.09),56 (16-0-40 28.57%),76 (1.36)
15,"OSullivan, Chris",22y 126d,7 (2-0-5 28.57%),2 (0.29),←,
3,"Reynoldson, Steve",27y 354d,140 (57-0-83 40.71%),86 (0.61),56 (17-0-39 30.36%),16 (0.29)
8,"Richardson, Michael",31y 163d,155 (61-0-94 39.35%),174 (1.12),80 (23-0-57 28.75%),43 (0.54)
27,"Roberts, Mark",25y 59d,76 (26-0-50 34.21%),19 (0.25),58 (16-0-42 27.59%),14 (0.24)
6,"Rowe, Brad",20y 276d,10 (2-0-8 20.00%),9 (0.90),←,
18,"Walsh, Phil",30y 164d,121 (46-0-75 38.02%),39 (0.32),59 (17-0-42 28.81%),16 (0.27)
46,"Wearne, David",20y 108d,7 (2-0-5 28.57%),,←,
37,"Withers, Mark",26y 176d,67 (19-0-48 28.36%),57 (0.85),35 (10-0-25 28.57%),29 (0.83)
21,"Zanotti, Mark",25y 291d,67 (25-0-42 37.31%),7 (0.10),31 (8-0-23 25.81%),1 (0.03)
Totals,Totals,26y 19d,1483 (600-3-880 40.46%),1009 (0.68),,
C,"Dare, Norm",41y 350d,21 (4-0-17 19.05%),,←,
