Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",2,2,,2,1,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,18.0
10,"Bateman, Chance",13,5,4,17,,1.0,,3.0,3.0,2.0,1.0,,2.0,,,5.0,12.0,,,5.0,1.0,,89.0
20,"Beaumont, Simon",6,3,,6,1,1.0,,1.0,,1.0,,,2.0,,,2.0,4.0,,2.0,,,,64.0
30,"Brown, Campbell",13,6,4,17,,,,3.0,3.0,2.0,1.0,1.0,1.0,,,6.0,11.0,1.0,,3.0,6.0,,100.0
25,"Clarke, Tim",6,2,6,12,,1.0,,5.0,2.0,1.0,,1.0,,1.0,,4.0,8.0,,1.0,1.0,2.0,,100.0
9,"Crawford, Shane",16,12,6,22,1,,,4.0,2.0,5.0,4.0,2.0,,,,8.0,15.0,,2.0,3.0,1.0,,98.0
24,"Croad, Trent",7,4,7,14,,,1.0,,4.0,3.0,,3.0,,1.0,,5.0,10.0,,1.0,6.0,,,100.0
19,"Dixon, Ben",8,6,3,11,,2.0,,2.0,5.0,,,,,,,1.0,9.0,1.0,1.0,1.0,,,72.0
1,"Everitt, Peter",6,4,4,10,1,,25.0,4.0,,3.0,1.0,4.0,1.0,1.0,,3.0,8.0,,1.0,2.0,,1.0,93.0
38,"Franklin, Lance",8,7,5,13,,,,2.0,1.0,5.0,,1.0,,,,3.0,10.0,1.0,1.0,2.0,,1.0,84.0
3,"Hay, Jonathan",6,6,5,11,,1.0,,,4.0,1.0,1.0,2.0,,1.0,,3.0,8.0,,1.0,3.0,,,97.0
15,"Hodge, Luke",23,10,9,32,1,,1.0,2.0,6.0,7.0,3.0,5.0,2.0,1.0,2.0,10.0,22.0,1.0,,8.0,2.0,2.0,95.0
40,"Lewis, Jordan",3,1,2,5,,,,2.0,,,2.0,1.0,1.0,,,4.0,1.0,1.0,1.0,2.0,,,27.0
14,"Miller, Harry",11,6,4,15,1,,,,2.0,5.0,1.0,1.0,1.0,,,6.0,9.0,,,1.0,6.0,2.0,66.0
5,"Mitchell, Sam",13,4,8,21,,,,4.0,2.0,1.0,5.0,4.0,2.0,1.0,,9.0,10.0,,,2.0,1.0,,93.0
7,"Osborne, Michael",17,7,9,26,2,,,7.0,3.0,4.0,2.0,5.0,,2.0,,9.0,17.0,1.0,1.0,3.0,,,100.0
16,"Ries, Nick",6,2,4,10,,1.0,,2.0,,,,2.0,1.0,1.0,,5.0,5.0,,1.0,1.0,,1.0,90.0
11,"Smith, Joel",13,6,5,18,,,,,6.0,,3.0,2.0,1.0,,,6.0,12.0,,,2.0,1.0,,91.0
43,"Taylor, Simon",4,3,6,10,,,18.0,,,1.0,3.0,4.0,1.0,2.0,,4.0,7.0,1.0,,,,,60.0
33,"Thurgood, Josh",10,8,8,18,,,,,1.0,,1.0,2.0,1.0,1.0,,6.0,12.0,,1.0,5.0,1.0,1.0,71.0
21,"Vandenberg, Richard",7,1,6,13,,1.0,,5.0,,3.0,2.0,6.0,2.0,5.0,,6.0,6.0,,1.0,3.0,,,92.0
6,"Williams, Mark",6,6,,6,4,1.0,,2.0,,1.0,,,,,,,6.0,,5.0,,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,111,105,309,12,11.0,45.0,48.0,44.0,45.0,30.0,46.0,18.0,17.0,2.0,106.0,203.0,8.0,21.0,53.0,21.0,8.0,
Opposition,Opposition,166,66,107,273,13,11.0,28.0,47.0,33.0,50.0,33.0,49.0,17.0,18.0,4.0,117.0,157.0,12.0,11.0,56.0,17.0,11.0,
