Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
16,"Brown, Nathan",19y 96d,1 (1-0-0 100.00%),,←,
18,"Clarke, Martin",20y 130d,13 (8-0-5 61.54%),3 (0.23),←,
32,"Cloke, Travis",21y 17d,56 (30-0-26 53.57%),56 (1.00),←,
1,"Davis, Leon",26y 279d,140 (67-0-73 47.86%),171 (1.22),←,
4,"Didak, Alan",25y 36d,121 (68-0-53 56.20%),174 (1.44),←,
15,"Egan, Chris",21y 148d,26 (12-0-14 46.15%),21 (0.81),←,
25,"Fraser, Josh",26y 77d,157 (84-0-73 53.50%),131 (0.83),←,
38,"Goldsack, Tyson",20y 305d,18 (10-0-8 55.56%),,←,
24,"Lockyer, Tarkyn",28y 144d,168 (80-0-88 47.62%),91 (0.54),←,
8,"Lumumba, Heritier",21y 128d,37 (22-0-15 59.46%),1 (0.03),←,
5,"Maxwell, Nick",24y 293d,73 (39-0-34 53.42%),16 (0.22),←,
7,"Medhurst, Paul",26y 102d,117 (61-0-56 52.14%),191 (1.63),18 (11-0-7 61.11%),25 (1.39)
11,"OBree, Shane",29y 7d,193 (96-0-97 49.74%),74 (0.38),174 (87-0-87 50.00%),71 (0.41)
10,"Pendlebury, Scott",20y 75d,33 (19-0-14 57.58%),24 (0.73),←,
23,"Rocca, Anthony",30y 220d,231 (113-0-118 48.92%),401 (1.74),209 (102-0-107 48.80%),390 (1.87)
2,"Rusling, Sean",21y 168d,17 (11-0-6 64.71%),19 (1.12),←,
39,"Shaw, Heath",22y 116d,54 (30-0-24 55.56%),12 (0.22),←,
22,"Shaw, Rhyce",26y 158d,75 (39-0-36 52.00%),15 (0.20),←,
36,"Swan, Dane",24y 26d,77 (40-0-37 51.95%),37 (0.48),←,
13,"Thomas, Dale",20y 275d,42 (25-0-17 59.52%),31 (0.74),←,
14,"Wakelin, Shane",33y 223d,233 (112-2-119 48.50%),20 (0.09),139 (71-0-68 51.08%),1 (0.01)
19,"Wood, Cameron",21y 18d,17 (4-0-13 23.53%),,1 (1-0-0 100.00%),
Totals,Totals,24y 55d,1899 (971-2-926 51.13%),1488 (0.78),,
C,"Malthouse, Mick",54y 218d,565 (316-4-245 56.28%),,187 (93-0-94 49.73%),
