Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",13,11,16,29,,,,2.0,5.0,2.0,,1.0,,1.0,1.0,5.0,24.0,1.0,,4.0,6.0,,100.0
35,"Biglands, Rhett",4,4,3,7,,,15.0,6.0,1.0,1.0,1.0,,,,,3.0,4.0,1.0,,2.0,,,52.0
10,"Bode, Matthew",5,5,11,16,1,,,1.0,,2.0,2.0,2.0,,1.0,,7.0,9.0,1.0,1.0,,,,63.0
24,"Burton, Brett",14,9,2,16,2,3.0,,2.0,3.0,4.0,,1.0,2.0,,,5.0,10.0,2.0,2.0,1.0,,1.0,70.0
4,"Clarke, Matthew",1,,1,2,,,13.0,3.0,,,,,,,,,2.0,,,,,,48.0
11,"Doughty, Michael",13,7,9,22,1,,,,,8.0,1.0,4.0,1.0,1.0,,7.0,14.0,,2.0,3.0,4.0,,91.0
36,"Goodwin, Simon",15,5,17,32,1,2.0,,2.0,5.0,4.0,4.0,1.0,,,,10.0,21.0,1.0,2.0,,3.0,1.0,97.0
37,"Hentschel, Trent",11,7,2,13,3,3.0,,2.0,1.0,,,,1.0,,,3.0,9.0,2.0,3.0,,,,100.0
18,"Johncock, Graham",19,13,10,29,1,,,2.0,4.0,2.0,,4.0,1.0,1.0,,6.0,24.0,,1.0,4.0,3.0,,100.0
21,"Knights, Chris",9,5,6,15,,1.0,,3.0,,5.0,1.0,,,,,3.0,12.0,1.0,2.0,1.0,1.0,,53.0
3,"Massie, Kris",8,6,11,19,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,3.0,15.0,1.0,,5.0,1.0,,77.0
39,"Mattner, Martin",4,2,7,11,,,,1.0,1.0,2.0,,1.0,,,,1.0,10.0,,,3.0,2.0,,80.0
16,"McGregor, Ken",8,5,3,11,2,1.0,,,,2.0,,2.0,1.0,,,6.0,5.0,1.0,2.0,3.0,,,100.0
23,"McLeod, Andrew",26,6,8,34,,,,2.0,6.0,7.0,,1.0,,1.0,3.0,10.0,23.0,,,1.0,9.0,2.0,100.0
33,"Reilly, Brent",10,6,4,14,1,,,7.0,,3.0,,2.0,,1.0,,3.0,12.0,,1.0,1.0,,3.0,70.0
32,"Ricciuto, Mark",7,5,2,9,3,,,,,4.0,,4.0,,1.0,,,9.0,,1.0,,,,81.0
25,"Rutten, Ben",9,7,8,17,,,,1.0,4.0,,,2.0,,1.0,,4.0,12.0,1.0,1.0,6.0,,,100.0
12,"Shirley, Robert",6,4,13,19,,,,1.0,1.0,1.0,2.0,,1.0,,,6.0,14.0,,,5.0,,,80.0
14,"Skipworth, Hayden",6,4,7,13,,,,3.0,,1.0,3.0,1.0,1.0,1.0,,5.0,8.0,,,1.0,,1.0,78.0
27,"Stevens, Scott",12,8,7,19,1,,,3.0,4.0,2.0,,3.0,2.0,2.0,,7.0,13.0,,1.0,4.0,,,100.0
5,"Thompson, Scott",13,7,15,28,2,1.0,,3.0,1.0,3.0,8.0,3.0,1.0,1.0,2.0,12.0,17.0,,,2.0,6.0,,83.0
7,"van Berlo, Nathan",11,3,4,15,,,,3.0,,4.0,2.0,,2.0,,,6.0,8.0,,1.0,2.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,224,129,166,390,18,16.0,28.0,48.0,37.0,59.0,25.0,33.0,13.0,13.0,6.0,112.0,275.0,12.0,20.0,48.0,35.0,8.0,
Opposition,Opposition,214,127,146,360,9,6.0,20.0,48.0,48.0,40.0,28.0,54.0,13.0,13.0,,113.0,248.0,13.0,11.0,43.0,18.0,4.0,
