Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
11,"Adams, Taylor",19y 247d,20 (2-0-18 10.00%),8 (0.40),←,
47,"Bruce, Josh",20y 351d,7 (0-0-7 0.00%),3 (0.43),←,
21,"Buntine, Matt",19y 218d,7 (1-0-6 14.29%),,←,
18,"Cameron, Jeremy",20y 54d,25 (2-0-23 8.00%),54 (2.16),←,
3,"Coniglio, Stephen",19y 161d,21 (2-0-19 9.52%),4 (0.19),←,
35,"Corr, Aidan",19y 8d,4 (0-0-4 0.00%),,←,
26,"Giles, Jonathan",25y 137d,29 (2-0-27 6.90%),24 (0.83),←,
38,"Gilham, Stephen",28y 265d,107 (63-1-43 59.35%),4 (0.04),8 (0-0-8 0.00%),
4,"Greene, Toby",19y 242d,28 (2-0-26 7.14%),10 (0.36),←,
2,"Hampton, Curtly",20y 76d,22 (1-0-21 4.55%),6 (0.27),←,
40,"Kennedy, Adam",20y 317d,23 (2-0-21 8.70%),,←,
25,"Miles, Anthony",21y 86d,10 (1-0-9 10.00%),1 (0.10),←,
39,"Mohr, Tim",24y 218d,22 (1-0-21 4.55%),1 (0.05),←,
37,"OhAilpin, Setanta",30y 68d,84 (33-1-50 39.88%),78 (0.93),4 (0-0-4 0.00%),11 (2.75)
7,"Palmer, Rhys",24y 101d,75 (22-0-53 29.33%),37 (0.49),22 (1-0-21 4.55%),14 (0.64)
9,"Scully, Tom",22y 10d,59 (15-1-43 26.27%),16 (0.27),28 (2-0-26 7.14%),10 (0.36)
5,"Shiel, Dylan",20y 77d,21 (1-0-20 4.76%),9 (0.43),←,
10,"Smith, Devon",20y 5d,28 (2-0-26 7.14%),18 (0.64),←,
20,"Tomlinson, Adam",19y 288d,14 (0-0-14 0.00%),3 (0.21),←,
17,"Treloar, Adam",20y 77d,26 (2-0-24 7.69%),19 (0.73),←,
8,"Ward, Callan",23y 45d,89 (34-0-55 38.20%),46 (0.52),29 (2-0-27 6.90%),13 (0.45)
6,"Whitfield, Lachie",18y 311d,8 (0-0-8 0.00%),1 (0.13),←,
Totals,Totals,21y 269d,729 (188-3-538 25.79%),342 (0.47),,
C,"Sheedy, Kevin",65y 152d,665 (388-6-271 58.80%),,31 (2-0-29 6.45%),
