North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",27y 59d,80 (36-0-44 45.00%),25 (0.31),70 (29-0-41 41.43%),21 (0.30)
18,"Atley, Shaun",28y 201d,217 (103-0-114 47.47%),44 (0.20),←,
10,"Cunnington, Ben",29y 276d,213 (110-0-103 51.64%),86 (0.40),←,
9,"Davies-Uniacke, Luke",21y 298d,33 (10-0-23 30.30%),8 (0.24),←,
22,"Goldstein, Todd",32y 275d,254 (122-1-131 48.23%),127 (0.50),←,
43,"Hall, Aaron",30y 144d,126 (37-1-88 29.76%),91 (0.72),23 (4-0-19 17.39%),15 (0.65)
37,"Hayden, Kyron",21y 299d,10 (3-0-7 30.00%),,←,
20,"Larkey, Nick",22y 300d,32 (11-0-21 34.38%),42 (1.31),←,
35,"Lazzaro, Charlie",19y 8d,3 (0-0-3 0.00%),1 (0.33),←,
1,"Mahony, Jack",19y 141d,13 (1-0-12 7.69%),4 (0.31),←,
23,"McKay, Ben",23y 99d,18 (2-0-16 11.11%),,←,
29,"Phillips, Will",18y 315d,1 (0-0-1 0.00%),,←,
13,"Polec, Jared",28y 172d,144 (71-0-73 49.31%),74 (0.51),38 (12-0-26 31.58%),19 (0.50)
24,"Powell, Tom",19y 31d,3 (0-0-3 0.00%),2 (0.67),←,
8,"Scott, Bailey",20y 267d,20 (2-0-18 10.00%),14 (0.70),←,
12,"Simpkin, Jy",23y 28d,76 (28-0-48 36.84%),33 (0.43),←,
2,"Stephenson, Jaidyn",22y 77d,57 (34-0-23 59.65%),78 (1.37),3 (0-0-3 0.00%),2 (0.67)
26,"Thomas, Tarryn",21y 8d,29 (12-0-17 41.38%),22 (0.76),←,
28,"Turner, Kayne",25y 92d,82 (41-0-41 50.00%),53 (0.65),←,
19,"Walker, Josh",28y 141d,105 (40-1-64 38.57%),73 (0.70),20 (3-0-17 15.00%),4 (0.20)
17,"Young, Lachie",21y 361d,11 (4-0-7 36.36%),1 (0.09),3 (0-0-3 0.00%),
7,"Ziebell, Jack",30y 33d,221 (104-0-117 47.06%),163 (0.74),←,
44,"Zurhaar, Cameron",22y 315d,47 (16-0-31 34.04%),48 (1.02),←,
Totals,Totals,24y 108d,1795 (787-3-1005 43.84%),989 (0.55),,
C,"Noble, David",53y 322d,3 (0-0-3 0.00%),,←,
