Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",35y 68d,337 (181-2-154 54.01%),431 (1.28),227 (146-2-79 64.76%),307 (1.35)
30,"Atkins, Tom",23y 306d,16 (12-0-4 75.00%),3 (0.19),←,
24,"Bews, Jed",25y 219d,75 (42-2-31 57.33%),7 (0.09),←,
46,"Blicavs, Mark",28y 115d,150 (100-2-48 67.33%),36 (0.24),←,
6,"Clark, Jordan",18y 278d,16 (12-0-4 75.00%),8 (0.50),←,
40,"Dahlhaus, Luke",26y 334d,171 (83-0-88 48.54%),118 (0.69),17 (13-0-4 76.47%),8 (0.47)
35,"Dangerfield, Patrick",29y 107d,240 (139-1-100 58.13%),273 (1.14),86 (58-1-27 68.02%),110 (1.28)
22,"Duncan, Mitch",28y 41d,197 (142-1-54 72.34%),142 (0.72),←,
29,"Guthrie, Cameron",26y 336d,154 (101-2-51 66.23%),48 (0.31),←,
26,"Hawkins, Tom",31y,249 (179-2-68 72.29%),540 (2.17),←,
11,"Kelly, Tim",24y 360d,40 (26-0-14 65.00%),40 (1.00),←,
8,"Kolodjashnij, Jake",23y 346d,86 (56-2-28 66.28%),,←,
32,"Miers, Gryan",20y 113d,17 (13-0-4 76.47%),19 (1.12),←,
42,"OConnor, Mark",22y 185d,24 (16-0-8 66.67%),1 (0.04),←,
34,"Parsons, James",22y 100d,34 (19-1-14 57.35%),25 (0.74),←,
17,"Ratugolea, Esava",20y 362d,20 (16-0-4 80.00%),15 (0.75),←,
23,"Rohan, Gary",28y 44d,122 (82-1-39 67.62%),119 (0.98),16 (12-0-4 75.00%),23 (1.44)
14,"Selwood, Joel",31y 56d,287 (212-1-74 74.04%),156 (0.54),←,
1,"Stanley, Rhys",28y 232d,130 (68-1-61 52.69%),83 (0.64),72 (47-1-24 65.97%),43 (0.60)
44,"Stewart, Tom",26y 128d,60 (40-0-20 66.67%),3 (0.05),←,
7,"Taylor, Harry",33y 39d,254 (187-2-65 74.02%),74 (0.29),←,
2,"Tuohy, Zach",29y 223d,179 (85-2-92 48.04%),56 (0.31),59 (37-1-21 63.56%),16 (0.27)
Totals,Totals,26y 231d,2858 (1811-22-1025 63.37%),2197 (0.77),,
C,"Scott, Chris",43y 79d,207 (144-2-61 70.05%),,←,
