Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",20y,27 (16-0-11 59.26%),36 (1.33),←,
17,"Broderick, Paul",28y 169d,195 (93-1-101 47.95%),135 (0.69),102 (54-1-47 53.43%),55 (0.54)
21,"Bulluss, Paul",28y 149d,89 (37-1-51 42.13%),19 (0.21),←,
10,"Daffy, Nick",25y 41d,102 (55-1-46 54.41%),133 (1.30),←,
19,"Evans, Brett",26y 26d,9 (4-0-5 44.44%),9 (1.00),←,
25,"Gale, Brendon",29y 338d,175 (74-1-100 42.57%),176 (1.01),←,
1,"Gale, Michael",31y 182d,189 (84-1-104 44.71%),48 (0.25),84 (43-1-40 51.79%),19 (0.23)
2,"Gaspar, Darren",22y 32d,75 (34-0-41 45.33%),4 (0.05),54 (27-0-27 50.00%),3 (0.06)
20,"Harrison, Ben",23y 155d,39 (20-0-19 51.28%),29 (0.74),37 (18-0-19 48.65%),29 (0.78)
16,"Holland, Ben",21y 42d,40 (21-0-19 52.50%),39 (0.98),←,
23,"James, Aaron",21y 233d,27 (11-2-14 44.44%),7 (0.26),4 (2-0-2 50.00%),1 (0.25)
39,"Kellaway, Andrew",22y 210d,7 (4-0-3 57.14%),,←,
33,"Knights, Matthew",27y 259d,185 (73-0-112 39.46%),108 (0.58),←,
38,"McKee, Steven",20y 1d,3 (2-0-1 66.67%),,←,
13,"Powell, Robert",22y 94d,32 (17-0-15 53.13%),45 (1.41),←,
7,"Prescott, Ashley",25y 283d,81 (42-1-38 52.47%),14 (0.17),←,
12,"Richardson, Matthew",23y 94d,92 (45-0-47 48.91%),280 (3.04),←,
4,"Rogers, Matthew",24y 208d,91 (49-1-41 54.40%),73 (0.80),←,
35,"Rombotis, John",21y 251d,40 (6-0-34 15.00%),23 (0.57),5 (2-0-3 40.00%),2 (0.40)
37,"Ryan, Damien",20y 322d,26 (12-0-14 46.15%),1 (0.04),←,
29,"Torney, Jason",21y 5d,44 (21-1-22 48.86%),2 (0.05),←,
41,"Turner, Scott",28y 21d,126 (51-0-75 40.48%),32 (0.25),←,
Totals,Totals,24y 125d,1694 (771-10-913 45.51%),1213 (0.72),,
C,"Gieschen, Jeff",41y 272d,18 (11-0-7 61.11%),,←,
